ID	2024 Tjoelii S-morph Mature Bud Average expression	2024 Tjoelii SC mutant (S) Mature Bud Average expression	2024 Tjoelii L-morph Mature Bud Average expression
Tsubulata_049541	0	0	0
Tsubulata_049543	0.371788	1.020375	0.187546333
Tsubulata_049544	6.260947667	6.100794	11.57201333
Tsubulata_049546	0	0	0
Tsubulata_049552	0	0	0
Tsubulata_049553	2.869757667	2.385755	1.694465667
Tsubulata_049555	0	0	0
Tsubulata_049556	0	0	0
Tsubulata_049557	0	0	0.606339667
Tsubulata_049558	15.25877833	26.472678	18.30874467
Tsubulata_049560	0	0	0
Tsubulata_049563	0	1.4419315	0.697613
Tsubulata_049566	224.7415773	166.9477005	325.285207
Tsubulata_049567	0	0	0
Tsubulata_049568	17.767973	13.376071	17.75358967
Tsubulata_049569	0	0	0.205036
Tsubulata_049573	0	0	0
Tsubulata_049577	141.1666003	122.7590445	125.402705
Tsubulata_049579	0	0	0
Tsubulata_049580	0	0	0
Tsubulata_049586	6.115510333	8.9913195	9.847158
Tsubulata_049590	1.201797667	1.0843565	0.604468333
Tsubulata_049591	0	0.2946175	0
Tsubulata_049592	0.669305	1.0416405	0.609707
Tsubulata_049593	0.776198667	2.1997085	1.094278
Tsubulata_049594	0	0	0
Tsubulata_049595	2.022772	1.7531085	2.271753667
Tsubulata_049596	0.062104667	0.2408155	0.543959333
Tsubulata_049597	0	0	0
Tsubulata_049598	0	0	0
Tsubulata_049599	0.291422	0.1891285	0.03894
Tsubulata_049600	63.545822	48.038151	65.97994967
Tsubulata_049602	0	0	0
Tsubulata_049603	0	1.147394	0
Tsubulata_049609	0	0	0
Tsubulata_049610	0	0.057728	0
Tsubulata_049611	700.4840087	872.487488	623.2914427
Tsubulata_049612	3.234939333	4.2846265	2.196174
Tsubulata_049613	27.66688367	33.963995	48.363668
Tsubulata_049614	7.124527333	11.7735815	7.736972667
Tsubulata_049615	0	0	0
Tsubulata_049616	0	0	0
Tsubulata_049619	0	0	0
Tsubulata_049622	11.64374267	5.0082785	18.94845467
Tsubulata_049623	16.71676667	24.567035	12.36135733
Tsubulata_049627	0	0	0
Tsubulata_049629	0	0	0
Tsubulata_049630	0	0	0
Tsubulata_049633	0	0	0
Tsubulata_049635	0	0	0
Tsubulata_049637	0	0	0
Tsubulata_049638	56.656582	55.751148	54.791139
Tsubulata_049639	4.781628	4.898482	8.261220667
Tsubulata_049640	0	0	0
Tsubulata_049641	0	0	0
Tsubulata_049644	0	0	0
Tsubulata_049647	0	0	0
Tsubulata_049654	0	0	0
Tsubulata_049655	0	0	0
Tsubulata_049656	0	0	0
Tsubulata_049657	0	0	0
Tsubulata_049659	0	0	0
Tsubulata_049664	10.33206433	11.9835745	9.026910667
Tsubulata_049666	0.297635667	1.860318	1.458426333
Tsubulata_049669	0	0	0
Tsubulata_049672	0	0	0
Tsubulata_049674	0	0	0
Tsubulata_049675	0	0	0.013479333
Tsubulata_049678	0	0	0
Tsubulata_049679	0	0	0
Tsubulata_049685	0	0	0
Tsubulata_049686	0	0	0
Tsubulata_049687	0	0	0
Tsubulata_049688	0	0	0
Tsubulata_049689	0	0	0
Tsubulata_049691	0	0	0
Tsubulata_049696	0	0	0
Tsubulata_049698	127.7256697	140.334221	82.71403233
Tsubulata_049701	0	0	0
Tsubulata_049703	5239.608073	4425.491455	5514.27653
Tsubulata_049704	122.1136857	131.889042	113.3474477
Tsubulata_049705	8.241259333	13.1649265	6.16786
Tsubulata_049706	0	0	0
Tsubulata_049707	2.921998667	2.688848	1.497507333
Tsubulata_049708	15.546083	6.305721	9.985051333
Tsubulata_049709	0.196345	0.7855485	0.034451
Tsubulata_049715	0.267403667	1.898732	0
Tsubulata_049717	0	0	0
Tsubulata_049718	0.514900667	1.1013215	0.703408
Tsubulata_049720	34.21187533	22.997653	8.879256667
Tsubulata_049722	38.98059733	60.650261	33.941836
Tsubulata_049723	29.70767667	46.7610895	21.848282
Tsubulata_049724	0	0	0
Tsubulata_049726	2.336137667	5.312471	1.719905
Tsubulata_049727	0	0	0
Tsubulata_049728	0	0	0
Tsubulata_049733	15.44683933	10.7369045	18.27797333
Tsubulata_049734	0	0	0
Tsubulata_049735	0	0	0
Tsubulata_049737	0	0	0
Tsubulata_049739	179.921941	156.3613665	185.5126597
Tsubulata_049742	6.353391333	7.8699175	6.564692333
Tsubulata_049743	0	0	0
Tsubulata_049744	1.332031667	1.058808	0.737999333
Tsubulata_049745	0.085427	1.5423325	0
Tsubulata_049746	451.096934	661.7495425	375.6934203
Tsubulata_049747	9.618915333	2.422551	3.54654
Tsubulata_049750	0	0	0
Tsubulata_049752	0	0	0
Tsubulata_049753	0	0	0
Tsubulata_049756	21.96325567	27.2644015	34.818666
Tsubulata_049757	66.101747	93.128319	18.48039233
Tsubulata_049759	0	0	0
Tsubulata_049762	0	0	0
Tsubulata_049763	0	0	0
Tsubulata_049765	2.252552667	6.7834305	1.481617667
Tsubulata_049766	0.916635333	0.882872	0.821015333
Tsubulata_049767	0	0	0
Tsubulata_049769	0	0	0
Tsubulata_049772	0	0	0
Tsubulata_049774	0	0	0
Tsubulata_049775	0	0	0
Tsubulata_049776	0	0	0
Tsubulata_049778	0	0	0
Tsubulata_049779	1.360086667	1.7547085	1.437874
Tsubulata_049783	2.089278	1.22261	0.994311667
Tsubulata_049785	0	0.044757	0
Tsubulata_049786	0	0	0
Tsubulata_049789	0.006605	0.0200075	0
Tsubulata_049790	0	0.4184585	0
Tsubulata_049792	0	0	0
Tsubulata_049793	0	0	0
Tsubulata_049796	0	0	0
Tsubulata_049798	0.803331667	0.7418385	0.390148333
Tsubulata_049801	0	0	0
Tsubulata_049802	0	0	0
Tsubulata_049804	0.112118667	0.380696	0.390996333
Tsubulata_049806	14.02637733	13.272711	5.664633333
Tsubulata_049807	0	0	0
Tsubulata_049808	0	0.0389015	0
Tsubulata_049809	0	0	0
Tsubulata_049810	0	0	0
Tsubulata_049811	21.31679767	23.345604	13.433326
Tsubulata_049812	0	0	0
Tsubulata_049816	0	0	0
Tsubulata_049817	2.447224	1.6716525	3.547336
Tsubulata_049818	0	0	0
Tsubulata_049819	0.667156	1.067505	1.838399333
Tsubulata_049821	0	0	0
Tsubulata_049822	0	0	0
Tsubulata_049823	0	0	0
Tsubulata_049824	0	0	0
Tsubulata_049825	0	0	0
Tsubulata_049826	0	0	0
Tsubulata_049827	1.292985333	1.164279	0.180106333
Tsubulata_049828	0	0	0
Tsubulata_049829	0.471066	0.726795	0.55375
Tsubulata_049834	2.906078	3.6179435	2.119377
Tsubulata_049836	29.954777	26.884077	26.46983167
Tsubulata_049837	24.72555533	28.4717915	29.232109
Tsubulata_049838	29.67700133	42.1138575	30.132228
Tsubulata_049839	8.725529	17.633995	12.26849733
Tsubulata_049840	0	0	0
Tsubulata_049846	0	0	0
Tsubulata_049847	27.033551	18.0030515	20.79685467
Tsubulata_049849	0	0	0
Tsubulata_049853	491.854706	267.783905	436.7888183
Tsubulata_049854	0	0	0
Tsubulata_049855	0.061728	0.708917	0
Tsubulata_049858	0	0	0
Tsubulata_049859	1.359639	6.7371955	0.165835667
Tsubulata_049860	8.234983667	11.8872965	9.212078
Tsubulata_049863	0.124366	2.7579065	2.73882
Tsubulata_049864	0.264576667	0.9022325	1.935702333
Tsubulata_049865	1.512879333	7.9034575	6.071229667
Tsubulata_049869	0	0	0
Tsubulata_049870	0	0	0
Tsubulata_049872	0	0	0
Tsubulata_049875	19.75143233	25.004985	21.55472067
Tsubulata_049876	0	0	0
Tsubulata_049877	17.162734	24.859372	20.70321333
Tsubulata_049878	0.031664333	0	0
Tsubulata_049879	0	0	0
Tsubulata_049880	7.394065333	6.64102	3.402123
Tsubulata_049881	0	0	0
Tsubulata_049882	9.546662333	15.0758425	7.718886333
Tsubulata_049884	99.56323233	80.8994825	146.347585
Tsubulata_049887	0	0	0
Tsubulata_049889	0.031453333	0.0152335	0.960641
Tsubulata_049890	0	0	0
Tsubulata_049892	0	0	0
Tsubulata_049893	14.26106033	6.0696495	6.361427667
Tsubulata_049895	0.131639333	0.303879	0.242371667
Tsubulata_049896	8.776750667	17.445676	8.034991333
Tsubulata_049897	0.881296333	9.1422215	0.363364667
Tsubulata_049899	4.088288667	12.905516	12.376303
Tsubulata_049901	48.34056467	35.561222	24.60708767
Tsubulata_049902	0.068069	0	0
Tsubulata_049903	83.235723	57.4153915	80.25550333
Tsubulata_049906	0	0.1177905	0
Tsubulata_049907	1.518123333	2.6819945	1.059365
Tsubulata_049910	0	0	0
Tsubulata_049912	0	0	0
Tsubulata_049915	0	0	0
Tsubulata_049917	0	0	0.084973
Tsubulata_049919	0.155491667	0	0.072456
Tsubulata_049920	0	0	0
Tsubulata_049923	0	0	0
Tsubulata_049924	0	0	0
Tsubulata_049926	0.744367333	2.1644975	1.171747333
Tsubulata_049927	0.746611333	2.476849	0.72436
Tsubulata_049930	5.937512333	7.7706025	2.945060667
Tsubulata_049931	0	0	0
Tsubulata_049932	1.660206	1.3372905	1.181970667
Tsubulata_049934	0	0	0
Tsubulata_049937	3.427915667	4.05195	3.150833333
Tsubulata_049938	0	0	0
Tsubulata_049941	0.034749667	0.181265	0.076731
Tsubulata_049942	45.414388	35.4881135	42.18060067
Tsubulata_049945	15.64745033	33.0907135	19.49275333
Tsubulata_049946	1.953034667	1.3838355	1.807503
Tsubulata_049947	1.823837333	2.4167695	0.505400333
Tsubulata_049948	297.391754	324.373291	207.3374073
Tsubulata_049949	0	0	0
Tsubulata_049950	0	0	0
Tsubulata_049954	22.94765867	29.825986	25.36540033
Tsubulata_049955	35.98667533	82.991106	48.12092467
Tsubulata_049956	0.337664333	0.835672	0.496633667
Tsubulata_049957	0	0	0
Tsubulata_049958	0	0	0
Tsubulata_049959	0	0	0
Tsubulata_049963	0	0	0.291062333
Tsubulata_049965	4.341191667	4.8924975	3.908359
Tsubulata_049966	56.04110333	29.507129	51.097374
Tsubulata_049970	0	0	0
Tsubulata_049971	0	0	0
Tsubulata_049972	0	0	1.575476333
Tsubulata_049974	0	0	0
Tsubulata_049976	0	0.164892	0.204723
Tsubulata_049978	0	0	0
Tsubulata_049980	0	0	0
Tsubulata_049981	0	0	0
Tsubulata_049984	0	0	0
Tsubulata_049986	0	0	0
Tsubulata_049987	0.179135667	0.2849275	0.041316333
Tsubulata_049989	16.732947	13.8979435	8.470624333
Tsubulata_049991	82.06687933	96.5080875	74.24912767
Tsubulata_049992	0.078808333	0.934827	0.049591
Tsubulata_049997	14.020265	19.8413745	11.50261167
Tsubulata_050006	0.172239333	0	0
Tsubulata_050007	19.60826733	14.986277	20.63253667
Tsubulata_050009	32.03000967	22.5569975	25.98020867
Tsubulata_050010	2.504038667	4.726669	2.543549667
Tsubulata_050011	0.278283667	1.967545	0.516284667
Tsubulata_050012	0	0	0
Tsubulata_050014	9.557768667	5.41562	7.065114
Tsubulata_050017	0.249247667	0	0.407132333
Tsubulata_050018	18.31701	13.550692	22.65860667
Tsubulata_050021	5.255389667	2.632579	5.800767667
Tsubulata_050023	10.67629267	24.846035	11.46148233
Tsubulata_050024	0	0	0
Tsubulata_050027	23.06562933	23.0133915	18.51612467
Tsubulata_050028	0	0.0437995	0
Tsubulata_050030	3.895255333	4.0970005	2.397052
Tsubulata_050032	0.113599	0.1292185	0.210441667
Tsubulata_050033	46.693146	13.605532	187.590744
Tsubulata_050034	1.062417	1.8650085	0.028927
Tsubulata_050035	0	0	0
Tsubulata_050036	0	0	0
Tsubulata_050037	0	0	0
Tsubulata_050038	0	0	0
Tsubulata_050040	16.78775	30.2131245	13.934258
Tsubulata_050041	10.11418467	14.088545	9.036854
Tsubulata_050043	0.275041	0.4479105	0.689201667
Tsubulata_050044	0.305604	0.3966195	0.295648333
Tsubulata_050045	0.629560333	0.201739	0.282405667
Tsubulata_050046	0	0	0
Tsubulata_050048	1.205068333	0	0
Tsubulata_050049	0	0	0.905556667
Tsubulata_050050	0	0	0.265073667
Tsubulata_050056	0	0	0
Tsubulata_050058	0	0	0
Tsubulata_050059	6.923186	5.5595265	8.060332333
Tsubulata_050061	0	0	0
Tsubulata_050062	2.557282	1.173238	1.417703333
Tsubulata_050068	2.213103333	2.1222285	3.231187
Tsubulata_050069	0	0	0
Tsubulata_050073	0.862970333	0.6591255	0.524062333
Tsubulata_050074	168.6056467	170.445122	142.4617843
Tsubulata_050076	0	0.0493235	0
Tsubulata_050077	0	0	0
Tsubulata_050078	23.94225367	40.362141	34.27837767
Tsubulata_050079	3.920158333	5.2486175	2.4977
Tsubulata_050083	0	0	0
Tsubulata_050084	0	0	0
Tsubulata_050085	0.003979667	0.080937	0.019639667
Tsubulata_050086	0	0	0
Tsubulata_050088	0	0	0
Tsubulata_050090	24.80613133	16.8254005	11.587564
Tsubulata_050092	0	0.118908	0
Tsubulata_050095	0	0.131871	0.022216333
Tsubulata_050102	0	0	0
Tsubulata_050104	0	0	0
Tsubulata_050109	0	0	0
Tsubulata_050112	4.569610667	4.9388295	3.295803333
Tsubulata_050113	0.743820333	1.0834855	1.193124
Tsubulata_050114	4.979293	3.1150755	2.021545667
Tsubulata_050117	0	0	0
Tsubulata_050118	7.043716	5.004186	3.539468
Tsubulata_050119	0.481462	2.274426	0.836643
Tsubulata_050124	0.036237	0	0
Tsubulata_050125	0	0	0
Tsubulata_050127	0.014761333	0.1073055	0.046841333
Tsubulata_050128	9.411524	22.697241	13.14483867
Tsubulata_050129	3.04109	11.850915	4.449274667
Tsubulata_050131	0	0	0
Tsubulata_050133	0	0	0
Tsubulata_050135	88.95671633	119.1735495	3.302099333
Tsubulata_050137	0.527781333	3.205108	0.870257
Tsubulata_050138	23.97492667	48.416109	29.374817
Tsubulata_050139	10.73879333	16.339504	7.69735
Tsubulata_050140	0.836273667	0.245007	0.578644
Tsubulata_050141	27.21164767	38.2720395	35.50511667
Tsubulata_050142	382.791514	380.4295805	267.1979677
Tsubulata_050145	0	0	0
Tsubulata_050146	1.330717333	1.5862115	1.094767
Tsubulata_050150	15.20715833	17.081538	18.49840467
Tsubulata_050154	0	0.1683415	0.049912
Tsubulata_050155	51.392601	47.2380525	50.44598533
Tsubulata_050156	3.396661333	4.250599	2.949874667
Tsubulata_050158	0.041415333	0.1401025	0.236317
Tsubulata_050160	0	0	0
Tsubulata_050161	0	0	0
Tsubulata_050162	0	0	0
Tsubulata_050163	0	0	0
Tsubulata_050164	1.117154	1.2081295	5.186790667
Tsubulata_050165	21.40875233	20.996288	15.40643233
Tsubulata_050166	0	0	0
Tsubulata_050168	1.49219	2.7283375	0.398374667
Tsubulata_050170	0.600166667	1.116741	0.271738667
Tsubulata_050172	0	0	0
Tsubulata_050173	0	0	0
Tsubulata_050174	0	0	0
Tsubulata_050176	13.552755	15.392509	10.854621
Tsubulata_050177	2.541523	3.8471545	1.874812
Tsubulata_050179	0.234600667	0.0777275	0
Tsubulata_050181	0.170482667	0.3149855	0.031123333
Tsubulata_050182	0	0	0
Tsubulata_050184	0	0	0
Tsubulata_050185	0	0	0
Tsubulata_050189	0.092561	0.067593	0.201008
Tsubulata_050190	0	0	0
Tsubulata_050191	5.019603333	5.7862105	1.791634333
Tsubulata_050193	0.436201	0.685966	0.802370333
Tsubulata_050194	0.487064333	0.7432435	0
Tsubulata_050195	46.71481867	38.5313415	27.661237
Tsubulata_050196	0	0	0
Tsubulata_050199	170.8696593	217.3153535	272.4876763
Tsubulata_050201	14.40723233	18.418925	7.523804
Tsubulata_050202	0	0	0
Tsubulata_050203	1.15595	2.561084	1.515544667
Tsubulata_050204	0	0	0
Tsubulata_050208	399.8528443	241.6049805	416.4531047
Tsubulata_050209	0	0	0
Tsubulata_050212	0	0	0
Tsubulata_050213	0	0	0
Tsubulata_050217	2.847822333	2.904509	3.988446667
Tsubulata_050218	74.35769667	81.7785795	57.61043433
Tsubulata_050220	0	0	0
Tsubulata_050221	0.14347	0.3831885	0.091339667
Tsubulata_050223	0	0	0
Tsubulata_050225	0.01286	0.0381095	0.045786
Tsubulata_050226	3.760248333	2.2608635	6.598009667
Tsubulata_050227	0	0	0
Tsubulata_050228	0	0	0
Tsubulata_050229	0	0	0
Tsubulata_050230	0	0	0
Tsubulata_050231	7.182940333	14.872917	7.666726667
Tsubulata_050232	31.72162033	50.717125	28.84958
Tsubulata_050236	0	0	0
Tsubulata_050237	108.4499993	56.76696	66.36119333
Tsubulata_050238	0	0	0
Tsubulata_050239	0	0	0
Tsubulata_050241	0	0	0
Tsubulata_050245	0.495915667	0.495181	0
Tsubulata_050247	0	0	0
Tsubulata_050248	0	0	0
Tsubulata_050249	0	0	0
Tsubulata_050251	29.936132	52.548927	34.06760167
Tsubulata_050252	0	0	0
Tsubulata_050254	0	0	0
Tsubulata_050255	0	0	0
Tsubulata_050256	27.10668	20.2429065	15.25364467
Tsubulata_050257	0	0	0
Tsubulata_050262	4.231906667	5.7735005	3.654321667
Tsubulata_050263	12.829241	17.689639	20.93392167
Tsubulata_050265	241.9012553	166.832558	280.9706117
Tsubulata_050266	0	0.205272	0
Tsubulata_050267	0	1.957874	0
Tsubulata_050268	0.874732667	1.796796	1.301102333
Tsubulata_050269	63.921342	75.98843	67.182597
Tsubulata_050270	1.065239333	0.9681565	0.989197333
Tsubulata_050271	20.629049	12.13911	8.926735667
Tsubulata_050275	0	0	0
Tsubulata_050278	0.593468333	2.4587555	0.404049
Tsubulata_050280	8.125541	6.355508	8.550261667
Tsubulata_050282	0	0	0
Tsubulata_050283	591.9671327	978.5583495	475.5963543
Tsubulata_050285	0	0	0.041685
Tsubulata_050286	0	0.1335075	0
Tsubulata_050291	1.129577667	7.915613	0.988943
Tsubulata_050296	0	0	0
Tsubulata_050297	5.124654	21.6135305	5.747381
Tsubulata_050298	0	0	0
Tsubulata_050299	18.649766	54.7099325	45.59653233
Tsubulata_050302	0	0	0
Tsubulata_050303	0	0	0
Tsubulata_050304	14.09761067	13.1601015	21.056438
Tsubulata_050305	19.50017267	98.539131	12.39683133
Tsubulata_050310	20.22130233	24.4606295	9.766021333
Tsubulata_050313	166.388733	135.8862265	195.372345
Tsubulata_050314	0	0	0
Tsubulata_050317	0	0	0
Tsubulata_050319	2.674131667	4.316955	2.796468667
Tsubulata_050320	2.055870667	1.004515	1.969180667
Tsubulata_050321	0	0	0
Tsubulata_050322	83.80529233	71.6688465	73.672457
Tsubulata_050324	0	0	0
Tsubulata_050325	0	0	0
Tsubulata_050327	73.47588633	101.775116	45.53268833
Tsubulata_050328	4.132042	6.579045	4.977334
Tsubulata_050329	37.07286933	26.336568	38.88390967
Tsubulata_050333	0	0	0
Tsubulata_050337	0	0	0
Tsubulata_050338	0.877959	6.8047585	0.101378333
Tsubulata_050339	2.281046667	16.1317505	0.952831333
Tsubulata_050340	0	0	0
Tsubulata_050342	0	0	0
Tsubulata_050343	0	0	0
Tsubulata_050344	0.033118333	0.0734635	0.046542333
Tsubulata_050346	0	0	0
Tsubulata_050347	0.321229	0.1572665	0
Tsubulata_050348	4.393315667	4.870951	4.772251333
Tsubulata_050349	0	0	0
Tsubulata_050351	1.627985333	3.1165185	0.455584667
Tsubulata_050352	0	0	0
Tsubulata_050353	1.663027	1.277896	1.448803667
Tsubulata_050354	12.28692433	20.17581	12.347083
Tsubulata_050355	0	0	0
Tsubulata_050356	0.537622333	3.000242	0.417454
Tsubulata_050357	0.610466333	1.2694465	0.644077667
Tsubulata_050358	0	0	0
Tsubulata_050359	0	0	0
Tsubulata_050360	3.890935667	4.1508265	3.643104333
Tsubulata_050364	0.192130333	0.3550325	0.108245
Tsubulata_050365	0	1.041872	0.886652667
Tsubulata_050366	0	0	0
Tsubulata_050367	0.503616	3.0322645	0.549542667
Tsubulata_050368	2.884120333	4.440823	1.502847
Tsubulata_050369	20.93066333	17.2789685	12.25121133
Tsubulata_050370	8.313868	14.5229225	8.814852333
Tsubulata_050371	8.614085	8.6903285	2.925506
Tsubulata_050372	13.99745867	14.6468905	7.126948333
Tsubulata_050373	0	0	0
Tsubulata_050374	0.011828	0.0269935	0
Tsubulata_050375	13.04353833	23.120513	18.43799367
Tsubulata_050377	0	0	0
Tsubulata_050380	0	0	0
Tsubulata_050381	35.66389767	26.577628	34.52765133
Tsubulata_050382	0	0	0
Tsubulata_050383	0	0	0
Tsubulata_050388	25.64402567	27.6589505	29.22413567
Tsubulata_050389	3.621702667	1.795911	1.454672667
Tsubulata_050390	0	0	0
Tsubulata_050391	1.801189	1.6320695	2.661532333
Tsubulata_050394	0.704739	0.6847655	0.820085
Tsubulata_050395	26.76654567	21.510891	24.797948
Tsubulata_050396	0.004482667	0.0565525	0
Tsubulata_050400	0.924622	1.8996965	0.663995667
Tsubulata_050401	146.3763963	165.860283	48.64038367
Tsubulata_050403	0	0	0
Tsubulata_050404	4.307940333	7.8000245	2.329501
Tsubulata_050406	0	0	0
Tsubulata_050407	60.58051533	71.9852985	45.16347867
Tsubulata_050409	4.615454	7.1315055	5.975023
Tsubulata_050410	6.617208667	12.0997075	5.671028333
Tsubulata_050411	7.433146667	6.22778	5.206734667
Tsubulata_050412	0	0	0.085283333
Tsubulata_050413	3.281460667	32.345688	3.313373
Tsubulata_050414	0	0	0
Tsubulata_050416	0	0	0
Tsubulata_050420	0	0	0
Tsubulata_050421	0	0	0
Tsubulata_050422	0.451335333	2.4869905	0.280049667
Tsubulata_050425	15.45407	23.6170625	9.118508333
Tsubulata_050426	0.11369	0.880567	0.030488333
Tsubulata_050427	246.5306807	207.0766755	187.9889117
Tsubulata_050428	55.24131033	56.667099	42.13314933
Tsubulata_050430	0	0	0
Tsubulata_050432	0	0	0
Tsubulata_050435	196.2878263	107.1110765	160.6641133
Tsubulata_050436	7.763501333	7.0914885	8.251064667
Tsubulata_050437	1.033410333	3.342993	0.754506667
Tsubulata_050438	0.489763667	0.5347635	0.058962667
Tsubulata_050440	0	0	0
Tsubulata_050441	2.436904667	0.3361015	5.554482667
Tsubulata_050442	0	0	0
Tsubulata_050443	0	0	0
Tsubulata_050446	1.199566333	0.8409725	0.784239
Tsubulata_050447	279.6318667	174.579605	381.4689023
Tsubulata_050448	2.548884333	4.322457	2.24053
Tsubulata_050450	0	0	0
Tsubulata_050451	0.019187667	0.006294	0.021217
Tsubulata_050452	1.799116333	0.6227225	2.188424333
Tsubulata_050458	8.157466333	9.8967735	10.97152533
Tsubulata_050459	2.588515333	5.2631475	3.106252
Tsubulata_050460	35.90985767	42.713116	46.71661733
Tsubulata_050462	122.0373533	62.734402	108.2746963
Tsubulata_050464	16.22796633	19.8658475	12.391574
Tsubulata_050465	24.82141233	24.6869475	38.78802367
Tsubulata_050466	0	0	0
Tsubulata_050467	1.176827	0.306939	0.726173333
Tsubulata_050468	0	0	0
Tsubulata_050469	27.48097133	3.105117	2.754023
Tsubulata_050470	0	0	0
Tsubulata_050472	2.110694333	6.2750235	2.408535667
Tsubulata_050474	3.071212	6.3671265	2.481734
Tsubulata_050476	3.366515333	2.881099	5.477651333
Tsubulata_050481	94.33391333	86.6213875	63.78642667
Tsubulata_050482	1.667393	1.2447415	1.626117
Tsubulata_050483	3.661177667	3.920086	3.553923333
Tsubulata_050484	41.107413	26.3552695	35.27217733
Tsubulata_050485	3.525132667	0	1.217293667
Tsubulata_050486	0	2.107182	1.712643
Tsubulata_050487	41.62886167	44.6784535	34.41623933
Tsubulata_050488	0	0	0
Tsubulata_050489	0	0	0
Tsubulata_050491	0.309901333	0.8348355	0.076433333
Tsubulata_050492	9.086188	14.8221035	11.34981067
Tsubulata_050493	1.090316667	2.035842	1.939429333
Tsubulata_050495	0	0	0
Tsubulata_050497	31.50419933	22.337283	44.27473833
Tsubulata_050500	0	0	0
Tsubulata_050501	1.959880333	4.5733915	2.568041667
Tsubulata_050505	0	0	0
Tsubulata_050506	0	0	0
Tsubulata_050507	0	0	0
Tsubulata_050508	0	0	0
Tsubulata_050509	0	0	0
Tsubulata_050511	0	0	0
Tsubulata_050514	0	0	0
Tsubulata_050516	3.240401333	5.765383	3.033001667
Tsubulata_050518	0	0	0
Tsubulata_050521	0	0	0
Tsubulata_050522	0	0	0
Tsubulata_050523	18.42038267	24.3548825	20.034887
Tsubulata_050525	0	0	0
Tsubulata_050529	55.29850033	47.156809	41.57283533
Tsubulata_050530	0.556268	0.174657	0.07641
Tsubulata_050537	0.950067667	0.933277	0.166717667
Tsubulata_050538	0.840684	2.748681	1.482261667
Tsubulata_050539	5.612242	5.779392	4.593879667
Tsubulata_050540	0	0	0
Tsubulata_050541	0	0	0
Tsubulata_050543	0	0	0
Tsubulata_050545	0.555028	1.112062	0
Tsubulata_050546	0.681686	0.314082	0.328564333
Tsubulata_050548	0	0	0
Tsubulata_050549	0.636057	1.1484115	0.186865
Tsubulata_050550	250.661209	186.0541	259.1347147
Tsubulata_050551	0	0	0
Tsubulata_050554	0	0	0
Tsubulata_050555	0	0	0
Tsubulata_050556	0	0	0
Tsubulata_050557	0	0	0
Tsubulata_050558	98.62392167	106.41901	33.43240533
Tsubulata_050560	0	0	0
Tsubulata_050562	2.781373	6.114844	3.289603
Tsubulata_050563	0	0	0
Tsubulata_050564	0.045295333	0.095238	0
Tsubulata_050565	0	0	0
Tsubulata_050567	0	0	0
Tsubulata_050568	0	0	0
Tsubulata_050569	0.454737333	0.4735165	0.264838667
Tsubulata_050570	0.615595	2.6349355	0.498562
Tsubulata_050571	0	0	0
Tsubulata_050576	0	0	0
Tsubulata_050577	0	0	0
Tsubulata_050580	60.94016767	54.61257	82.166438
Tsubulata_050583	49.660777	42.03603	57.86316433
Tsubulata_050584	0	0	0
Tsubulata_050585	0	0.405436	0
Tsubulata_050586	0	0	0.008496
Tsubulata_050589	11.78754167	4.78061	5.844519
Tsubulata_050591	14.755691	15.3141305	34.20596033
Tsubulata_050595	0	0	0
Tsubulata_050596	13.75944333	21.3842555	13.020355
Tsubulata_050599	0	0	0
Tsubulata_050603	0	0	0
Tsubulata_050606	0	0	0
Tsubulata_050607	16.174499	15.871566	16.460706
Tsubulata_050608	0	0	0
Tsubulata_050609	0	0	0
Tsubulata_050610	0	0	0
Tsubulata_050613	0	0	0
Tsubulata_050614	5.864428333	14.2128465	3.760122333
Tsubulata_050617	0	0	0
Tsubulata_050618	23.862313	29.5940875	14.66978133
Tsubulata_050619	45.10630167	53.1652315	46.12605933
Tsubulata_050621	0	0.082999	0
Tsubulata_050622	0	0.1495805	0
Tsubulata_050623	1.212472667	3.207648	1.126141
Tsubulata_050624	1.41966	1.424567	0.145889333
Tsubulata_050626	0	0	0
Tsubulata_050627	0	0	0
Tsubulata_050628	0	0	0
Tsubulata_050630	77.39534233	88.7633435	48.56336867
Tsubulata_050631	0	0	0
Tsubulata_050632	0	0	0
Tsubulata_050633	0	0	0.135041
Tsubulata_050634	0	0	0
Tsubulata_050635	17.03358633	10.7103165	10.92411533
Tsubulata_050636	28.57474433	23.067571	24.401488
Tsubulata_050637	0	0.3212325	0.065816
Tsubulata_050638	0	0	0
Tsubulata_050641	3.701094667	7.911209	11.757472
Tsubulata_050642	0	0	0
Tsubulata_050643	0	0	0
Tsubulata_050645	0	0	0.096749667
Tsubulata_050650	60.41408133	84.7636185	54.77468633
Tsubulata_050653	0	0	0
Tsubulata_050656	0	0	0.190558333
Tsubulata_050657	0	0	0
Tsubulata_050658	6.686974667	13.4505525	4.720290333
Tsubulata_050662	0	0	0
Tsubulata_050664	23.29459767	32.0320435	18.561957
Tsubulata_050666	38.83875767	29.4805775	41.41252633
Tsubulata_050670	0	0	0.010639
Tsubulata_050673	1.336754667	0.391816	0
Tsubulata_050674	21.827376	38.5260945	26.38243133
Tsubulata_050679	0	0	0.188499667
Tsubulata_050683	0	0.1665785	0.56299
Tsubulata_050684	0	0.2665665	0.027242333
Tsubulata_050685	0	0	0
Tsubulata_050688	2.664018333	9.692564	4.849132333
