number	feature	id	pval	ScvWtSmorphqval
6376	gene	Tsubulata_011091	0.129454403592095	0.27617554063716
6377	gene	Tsubulata_011092	0.16322443226747	0.318950062456115
6378	gene	Tsubulata_011093	NA	NA
6379	gene	Tsubulata_011095	0.108758691068435	0.255267628499441
6380	gene	Tsubulata_011097	NA	NA
6381	gene	Tsubulata_011098	0.828054929405288	0.897152207021777
6382	gene	Tsubulata_011101	0.186988343935017	0.347602711345156
6383	gene	Tsubulata_011102	NA	NA
6384	gene	Tsubulata_011104	NA	NA
6385	gene	Tsubulata_011106	0.779420544786635	0.868680054836378
6386	gene	Tsubulata_011107	0.432617974347568	0.602148612311283
6387	gene	Tsubulata_011110	0.0343028064516231	0.141668749804752
6388	gene	Tsubulata_011111	NA	NA
6389	gene	Tsubulata_011112	0.166698899927174	0.323363867979532
6390	gene	Tsubulata_011113	0.0644125114346475	0.190556708842145
6391	gene	Tsubulata_011114	0.13276853448653	0.280453484114696
6392	gene	Tsubulata_011116	0.043432188250678	0.154387108904639
6393	gene	Tsubulata_011120	0.961488692083771	0.975916374669858
6394	gene	Tsubulata_011121	0.227628441955338	0.394246369815932
6395	gene	Tsubulata_011122	0.545310049109634	0.69919325056744
6396	gene	Tsubulata_011126	NA	NA
6397	gene	Tsubulata_011127	0.473980617792562	0.638195212025946
6398	gene	Tsubulata_011130	0.0619176974260753	0.186303945663276
6399	gene	Tsubulata_011131	NA	NA
6400	gene	Tsubulata_011132	0.494253019467505	0.655219378633377
6401	gene	Tsubulata_011133	0.00016553148185805	0.0362475577427766
6402	gene	Tsubulata_011135	0.00642621264480314	0.0793824219393813
6403	gene	Tsubulata_011136	0.235701759153398	0.403299076922693
6404	gene	Tsubulata_011137	0.0538767199459445	0.172738244355012
6405	gene	Tsubulata_011138	0.697054750903123	0.808488611600672
6406	gene	Tsubulata_011139	0.88750933791127	0.927356154408084
6407	gene	Tsubulata_011141	NA	NA
6408	gene	Tsubulata_011146	0.604737600383508	0.744320582212972
6409	gene	Tsubulata_011147	0.612665041203486	0.744320582212972
6410	gene	Tsubulata_011148	0.787696993096918	0.868680054836378
6411	gene	Tsubulata_011151	NA	NA
6412	gene	Tsubulata_011155	NA	NA
6413	gene	Tsubulata_011156	0.193111680835169	0.354274613773637
6414	gene	Tsubulata_011157	0.00322080663426205	0.0675465278750366
6415	gene	Tsubulata_011158	0.000831162686927067	0.0486833809557924
6416	gene	Tsubulata_011159	0.0365032312077389	0.141668749804752
6417	gene	Tsubulata_011160	0.228915260986476	0.395666001206042
6418	gene	Tsubulata_011161	0.0776141535221194	0.20994879622805
6419	gene	Tsubulata_011162	0.0249129691361698	0.125773263240261
6420	gene	Tsubulata_011163	0.129865937813802	0.276715664060321
6421	gene	Tsubulata_011165	0.0545789762101968	0.173891950992156
6422	gene	Tsubulata_011166	0.00354148852476954	0.0686669123900247
6423	gene	Tsubulata_011167	0.106355494958276	0.252338580423184
6424	gene	Tsubulata_011168	NA	NA
6425	gene	Tsubulata_011169	0.0128589203342984	0.0976951813369211
6426	gene	Tsubulata_011170	0.357159828442714	0.529465142638054
6427	gene	Tsubulata_011171	0.490765047671882	0.651897395453674
6428	gene	Tsubulata_011172	0.0796443467218906	0.21261136937127
6429	gene	Tsubulata_011173	0.2035934196947	0.366004645358913
6430	gene	Tsubulata_011174	NA	NA
6431	gene	Tsubulata_011175	0.0297851046101174	0.13612987327148
6432	gene	Tsubulata_011176	0.49664659718567	0.657419512428907
6433	gene	Tsubulata_011178	0.333173246260867	0.505375419621247
6434	gene	Tsubulata_011179	0.646729547473025	0.770964859633988
6435	gene	Tsubulata_011180	0.474433774224624	0.63843656114243
6436	gene	Tsubulata_011181	0.00101419102611966	0.0506235042798499
6437	gene	Tsubulata_011182	0.297062869903135	0.468495135303764
6438	gene	Tsubulata_011183	NA	NA
6439	gene	Tsubulata_011184	NA	NA
6440	gene	Tsubulata_011185	0.245426072692688	0.414158966545386
6441	gene	Tsubulata_011186	0.224052169496087	0.390049808398792
6442	gene	Tsubulata_011187	0.0130568104168787	0.0980212767023593
6443	gene	Tsubulata_011188	0.395336867294014	0.567040978114197
6444	gene	Tsubulata_011189	NA	NA
6445	gene	Tsubulata_011192	0.662334246952446	0.782405882730316
6446	gene	Tsubulata_011193	0.245499084256511	0.414162819795297
6447	gene	Tsubulata_011194	0.115661248610456	0.264393311011724
6448	gene	Tsubulata_011195	0.0305542505012645	0.137399116182933
6449	gene	Tsubulata_011197	0.0449504484531269	0.156901942883636
6450	gene	Tsubulata_011198	NA	NA
6451	gene	Tsubulata_011200	0.760650154688986	0.858222926751324
6452	gene	Tsubulata_011203	NA	NA
6453	gene	Tsubulata_011206	0.0969912319152864	0.238234642383933
6454	gene	Tsubulata_011213	0.135413444735685	0.284147355415047
6455	gene	Tsubulata_011214	NA	NA
6456	gene	Tsubulata_011219	NA	NA
6457	gene	Tsubulata_011222	NA	NA
6458	gene	Tsubulata_011227	NA	NA
6459	gene	Tsubulata_011228	NA	NA
6460	gene	Tsubulata_011229	NA	NA
6461	gene	Tsubulata_011230	NA	NA
6462	gene	Tsubulata_011231	0.0365032312077389	0.141668749804752
6463	gene	Tsubulata_011232	NA	NA
6464	gene	Tsubulata_011233	NA	NA
6465	gene	Tsubulata_011235	0.0073619273002925	0.0827520349110638
6466	gene	Tsubulata_011237	0.109762275242822	0.256529356358752
6467	gene	Tsubulata_011238	0.728536392283144	0.833189788506281
6468	gene	Tsubulata_011240	NA	NA
6469	gene	Tsubulata_011242	NA	NA
6470	gene	Tsubulata_011243	0.137531664113678	0.286613144981088
6471	gene	Tsubulata_011247	NA	NA
6472	gene	Tsubulata_011249	0.559425477787652	0.711160524021174
6473	gene	Tsubulata_011251	0.260361738346703	0.430290454870115
6474	gene	Tsubulata_011253	NA	NA
6475	gene	Tsubulata_011255	NA	NA
6476	gene	Tsubulata_011256	0.198389828969009	0.360549682495538
6477	gene	Tsubulata_011257	NA	NA
6478	gene	Tsubulata_011260	0.0287485014791899	0.133872380083752
6479	gene	Tsubulata_011261	NA	NA
6480	gene	Tsubulata_011262	0.0851882762796294	0.2214071598051
6481	gene	Tsubulata_011264	NA	NA
6482	gene	Tsubulata_011265	NA	NA
6483	gene	Tsubulata_011272	0.53408659379914	0.689907089593678
6484	gene	Tsubulata_011275	NA	NA
6485	gene	Tsubulata_011276	0.114563920685659	0.262976557510409
6486	gene	Tsubulata_011281	NA	NA
6487	gene	Tsubulata_011287	NA	NA
6488	gene	Tsubulata_011288	0.0661422734922694	0.19346453300052
6489	gene	Tsubulata_011289	0.0158830357585557	0.104916826624748
6490	gene	Tsubulata_011291	0.0485275828215793	0.16355532582197
6491	gene	Tsubulata_011292	0.418996293704461	0.589338427576876
6492	gene	Tsubulata_011294	0.00258352358504177	0.0627012801559501
6493	gene	Tsubulata_011298	0.060487663130077	0.183847776224755
6494	gene	Tsubulata_011299	NA	NA
6495	gene	Tsubulata_011300	0.805742542122115	0.881587026650594
6496	gene	Tsubulata_011301	NA	NA
6497	gene	Tsubulata_011302	0.122314438791352	0.273813544039271
6498	gene	Tsubulata_011304	0.0425042869063029	0.152510676272804
6499	gene	Tsubulata_011305	0.0528911897547493	0.171074403511852
6500	gene	Tsubulata_011306	0.0867471298947927	0.223684280221828
6501	gene	Tsubulata_011307	0.0522834925711202	0.169974039647104
6502	gene	Tsubulata_011308	0.00328420230189508	0.0676093207073657
6503	gene	Tsubulata_011309	NA	NA
6504	gene	Tsubulata_011310	0.00791614342031499	0.0841752593207835
6505	gene	Tsubulata_011311	0.125579089759762	0.27617554063716
6506	gene	Tsubulata_011313	0.787696993096918	0.868680054836378
6507	gene	Tsubulata_011315	0.887509337911269	0.927356154408084
6508	gene	Tsubulata_011317	NA	NA
6509	gene	Tsubulata_011318	0.119065991563983	0.269592352565075
6510	gene	Tsubulata_011319	0.00684707001232221	0.080979250472862
6511	gene	Tsubulata_011320	0.213631327430106	0.378187868711009
6512	gene	Tsubulata_011321	0.300720516500138	0.472156230929533
6513	gene	Tsubulata_011322	0.541455942446361	0.696124442498941
6514	gene	Tsubulata_011324	0.551861774800053	0.704620931363473
6515	gene	Tsubulata_011325	0.0168295929058204	0.106947276328145
6516	gene	Tsubulata_011328	NA	NA
6517	gene	Tsubulata_011329	0.183671950825329	0.343661741488027
6518	gene	Tsubulata_011330	0.106918670999896	0.252902155916167
6519	gene	Tsubulata_011331	0.37617150881185	0.548268601395405
6520	gene	Tsubulata_011332	NA	NA
6521	gene	Tsubulata_011338	NA	NA
6522	gene	Tsubulata_011339	NA	NA
6523	gene	Tsubulata_011341	NA	NA
6524	gene	Tsubulata_011344	NA	NA
6525	gene	Tsubulata_011345	NA	NA
6526	gene	Tsubulata_011346	NA	NA
6527	gene	Tsubulata_011347	NA	NA
6528	gene	Tsubulata_011349	0.347332306735679	0.519450191850828
6529	gene	Tsubulata_011350	0.78319176930573	0.868680054836378
6530	gene	Tsubulata_011351	0.0221236367220381	0.119994107903316
6531	gene	Tsubulata_011352	NA	NA
6532	gene	Tsubulata_011353	0.165701015510612	0.322168251668246
6533	gene	Tsubulata_011354	0.0401498651474612	0.148169993145481
6534	gene	Tsubulata_011355	NA	NA
6535	gene	Tsubulata_011356	NA	NA
6536	gene	Tsubulata_011358	NA	NA
6537	gene	Tsubulata_011359	NA	NA
6538	gene	Tsubulata_011360	NA	NA
6539	gene	Tsubulata_011362	NA	NA
6540	gene	Tsubulata_011363	NA	NA
6541	gene	Tsubulata_011365	NA	NA
6542	gene	Tsubulata_011372	0.238010808556205	0.405991104255679
6543	gene	Tsubulata_011375	0.024921106975957	0.125773263240261
6544	gene	Tsubulata_011376	0.00467237801200215	0.0733356168069199
6545	gene	Tsubulata_011378	NA	NA
6546	gene	Tsubulata_011379	0.0192176338443328	0.113609970138657
6547	gene	Tsubulata_011382	NA	NA
6548	gene	Tsubulata_011385	0.120851002487714	0.27169772393748
6549	gene	Tsubulata_011386	0.0111852499933788	0.0931467462713104
6550	gene	Tsubulata_011387	0.0249695059512887	0.125922455577819
6551	gene	Tsubulata_011388	NA	NA
6552	gene	Tsubulata_011390	NA	NA
6553	gene	Tsubulata_011395	0.0549430925909955	0.174507983723203
6554	gene	Tsubulata_011396	0.00237788016822038	0.061330589480213
6555	gene	Tsubulata_011397	NA	NA
6556	gene	Tsubulata_011400	NA	NA
6557	gene	Tsubulata_011401	NA	NA
6558	gene	Tsubulata_011402	NA	NA
6559	gene	Tsubulata_011404	NA	NA
6560	gene	Tsubulata_011405	NA	NA
6561	gene	Tsubulata_011409	NA	NA
6562	gene	Tsubulata_011414	NA	NA
6563	gene	Tsubulata_011419	NA	NA
6564	gene	Tsubulata_011427	0.107010992051098	0.253034899900706
6565	gene	Tsubulata_011428	NA	NA
6566	gene	Tsubulata_011429	0.129454403592095	0.27617554063716
6567	gene	Tsubulata_011430	NA	NA
6568	gene	Tsubulata_011432	0.0659455612287619	0.193076301788035
6569	gene	Tsubulata_011433	0.0150373225764775	0.102943599038734
6570	gene	Tsubulata_011434	0.0318761630219033	0.14006941793929
6571	gene	Tsubulata_011435	0.0621350245369379	0.186609757879555
6572	gene	Tsubulata_011436	0.509342717921243	0.668421805582156
6573	gene	Tsubulata_011442	0.772993108871946	0.866878409452125
6574	gene	Tsubulata_011443	NA	NA
6575	gene	Tsubulata_011447	0.558604590784455	0.710418465802962
6576	gene	Tsubulata_011449	0.0937693770845821	0.233993819836559
6577	gene	Tsubulata_011450	NA	NA
6578	gene	Tsubulata_011451	0.0365032312077389	0.141668749804752
6579	gene	Tsubulata_011452	0.215611253100406	0.38050432303168
6580	gene	Tsubulata_011453	0.732419114467217	0.83608777893533
6581	gene	Tsubulata_011454	0.0346251437477598	0.141668749804752
6582	gene	Tsubulata_011456	0.386458137176524	0.558063540972008
6583	gene	Tsubulata_011457	0.00835699387740996	0.085355836652412
6584	gene	Tsubulata_011458	0.873183172886352	0.927356154408084
6585	gene	Tsubulata_011460	NA	NA
6586	gene	Tsubulata_011461	NA	NA
6587	gene	Tsubulata_011462	NA	NA
6588	gene	Tsubulata_011465	NA	NA
6589	gene	Tsubulata_011466	NA	NA
6590	gene	Tsubulata_011467	NA	NA
6591	gene	Tsubulata_011469	NA	NA
6592	gene	Tsubulata_011470	NA	NA
6593	gene	Tsubulata_011472	NA	NA
6594	gene	Tsubulata_011474	NA	NA
6595	gene	Tsubulata_011475	NA	NA
6596	gene	Tsubulata_011478	NA	NA
6597	gene	Tsubulata_011479	0.787696993096918	0.868680054836378
6598	gene	Tsubulata_011481	NA	NA
6599	gene	Tsubulata_011482	NA	NA
6600	gene	Tsubulata_011483	0.146540012382575	0.298881190511644
6601	gene	Tsubulata_011484	NA	NA
6602	gene	Tsubulata_011486	NA	NA
6603	gene	Tsubulata_011487	0.0365032312077389	0.141668749804752
6604	gene	Tsubulata_011489	NA	NA
6605	gene	Tsubulata_011493	NA	NA
6606	gene	Tsubulata_011496	NA	NA
6607	gene	Tsubulata_011499	NA	NA
6608	gene	Tsubulata_011502	NA	NA
6609	gene	Tsubulata_011503	NA	NA
6610	gene	Tsubulata_011504	0.0452111786562052	0.157449175247916
6611	gene	Tsubulata_011505	NA	NA
6612	gene	Tsubulata_011506	0.0717361007656772	0.20184321069867
6613	gene	Tsubulata_011509	0.113544418036456	0.261576144004708
6614	gene	Tsubulata_011510	NA	NA
6615	gene	Tsubulata_011512	NA	NA
6616	gene	Tsubulata_011513	0.0112757769052052	0.093418319211872
6617	gene	Tsubulata_011514	NA	NA
6618	gene	Tsubulata_011517	0.00528794056655002	0.0756962389386442
6619	gene	Tsubulata_011519	NA	NA
6620	gene	Tsubulata_011524	0.260132026987532	0.430148132947051
6621	gene	Tsubulata_011529	NA	NA
6622	gene	Tsubulata_011532	0.0931885281582334	0.233131190739944
6623	gene	Tsubulata_011534	0.00383931055423381	0.0697139631664741
6624	gene	Tsubulata_011535	0.88750933791127	0.927356154408084
6625	gene	Tsubulata_011536	0.970945198813172	0.981308569616922
6626	gene	Tsubulata_011537	0.0606411450108471	0.184152710655494
6627	gene	Tsubulata_011538	0.23912676921903	0.407331374797225
6628	gene	Tsubulata_011539	0.0489774270993122	0.164215527180001
6629	gene	Tsubulata_011540	0.446035833582933	0.614111975994781
6630	gene	Tsubulata_011541	0.162836704570568	0.318539467444298
6631	gene	Tsubulata_011542	NA	NA
6632	gene	Tsubulata_011548	0.0171969868021744	0.10810511588654
6633	gene	Tsubulata_011549	0.0091887117504148	0.0876274688938258
6634	gene	Tsubulata_011552	NA	NA
6635	gene	Tsubulata_011554	0.584725853996619	0.732292580901947
6636	gene	Tsubulata_011556	0.150650149544156	0.304128524674246
6637	gene	Tsubulata_011557	0.889430672389221	0.928715853467263
6638	gene	Tsubulata_011558	0.586534061106843	0.733597952822098
6639	gene	Tsubulata_011559	0.0584638481018684	0.180230583776548
6640	gene	Tsubulata_011563	0.0514997618881678	0.168583629956276
6641	gene	Tsubulata_011567	0.0365032312077389	0.141668749804752
6642	gene	Tsubulata_011569	NA	NA
6643	gene	Tsubulata_011571	NA	NA
6644	gene	Tsubulata_011573	NA	NA
6645	gene	Tsubulata_011575	0.190698752550455	0.351786939582167
6646	gene	Tsubulata_011579	0.633564432055022	0.760153556987238
6647	gene	Tsubulata_011580	NA	NA
6648	gene	Tsubulata_011581	0.129454403592095	0.27617554063716
6649	gene	Tsubulata_011582	NA	NA
6650	gene	Tsubulata_011583	NA	NA
6651	gene	Tsubulata_011585	0.00889260846046902	0.0867180856588585
6652	gene	Tsubulata_011586	NA	NA
6653	gene	Tsubulata_011587	NA	NA
6654	gene	Tsubulata_011588	0.0134557905028257	0.0992104328599694
6655	gene	Tsubulata_011589	0.0351119933077464	0.141668749804752
6656	gene	Tsubulata_011590	0.0042497472122921	0.0709625501478753
6657	gene	Tsubulata_011592	NA	NA
6658	gene	Tsubulata_011594	NA	NA
6659	gene	Tsubulata_011595	NA	NA
6660	gene	Tsubulata_011598	NA	NA
6661	gene	Tsubulata_011599	0.928087511833093	0.953973874295497
6662	gene	Tsubulata_011600	NA	NA
6663	gene	Tsubulata_011601	0.00645185019222883	0.0793824219393813
6664	gene	Tsubulata_011602	0.612665041203486	0.744320582212972
6665	gene	Tsubulata_011603	0.0275158744781572	0.131430608640656
6666	gene	Tsubulata_011604	0.0209447475734934	0.117871822831074
6667	gene	Tsubulata_011606	NA	NA
6668	gene	Tsubulata_011610	0.0115803114733106	0.0943570758575259
6669	gene	Tsubulata_011611	0.206309755689327	0.369279493559497
6670	gene	Tsubulata_011612	0.160207878848025	0.315319497452312
6671	gene	Tsubulata_011613	0.210951518156433	0.374973956514368
6672	gene	Tsubulata_011614	0.0017182249372143	0.0577395171609721
6673	gene	Tsubulata_011615	NA	NA
6674	gene	Tsubulata_011616	0.0606561836153228	0.184152710655494
6675	gene	Tsubulata_011620	NA	NA
6676	gene	Tsubulata_011621	NA	NA
6677	gene	Tsubulata_011622	NA	NA
6678	gene	Tsubulata_011623	0.365925245928014	0.538160084294047
6679	gene	Tsubulata_011625	NA	NA
6680	gene	Tsubulata_011626	0.0146853393642701	0.102344109597127
6681	gene	Tsubulata_011627	0.359831492024617	0.532034025967014
6682	gene	Tsubulata_011628	0.137588514210458	0.286703125755649
6683	gene	Tsubulata_011629	0.436784945805067	0.606030803188411
6684	gene	Tsubulata_011630	NA	NA
6685	gene	Tsubulata_011631	0.936574794591676	0.959636986613935
6686	gene	Tsubulata_011632	0.0481334219004214	0.163080276078257
6687	gene	Tsubulata_011634	0.125856078944721	0.27617554063716
6688	gene	Tsubulata_011635	0.0542953872987237	0.17336987608755
6689	gene	Tsubulata_011637	NA	NA
6690	gene	Tsubulata_011638	0.808534794633791	0.883719890991711
6691	gene	Tsubulata_011639	NA	NA
6692	gene	Tsubulata_011640	0.183164842344596	0.342951662027255
6693	gene	Tsubulata_011641	0.0269654529328069	0.130315414277029
6694	gene	Tsubulata_011643	0.00221450950903113	0.0606155007753512
6695	gene	Tsubulata_011645	0.44494861399851	0.613411156718926
6696	gene	Tsubulata_011647	0.896124830151757	0.932557839987716
6697	gene	Tsubulata_011648	0.0803551625032329	0.213774093190851
6698	gene	Tsubulata_011649	0.435477560110316	0.604897254766376
6699	gene	Tsubulata_011658	NA	NA
6700	gene	Tsubulata_011663	NA	NA
6701	gene	Tsubulata_011664	0.0634070815932136	0.188725782774824
6702	gene	Tsubulata_011665	0.295281506739182	0.466739356309831
6703	gene	Tsubulata_011666	NA	NA
6704	gene	Tsubulata_011667	0.509878218196489	0.668812483257987
6705	gene	Tsubulata_011668	NA	NA
6706	gene	Tsubulata_011669	0.00202539843053884	0.0600232991205376
6707	gene	Tsubulata_011670	0.00187665076254673	0.0597755910390976
6708	gene	Tsubulata_011672	0.0365032312077389	0.141668749804752
6709	gene	Tsubulata_011673	0.345762315443572	0.517729424042538
6710	gene	Tsubulata_011674	0.040852323193373	0.149265092357874
6711	gene	Tsubulata_011675	NA	NA
6712	gene	Tsubulata_011676	0.0334801036665304	0.141668749804752
6713	gene	Tsubulata_011678	0.000403914649763859	0.0437191334158681
6714	gene	Tsubulata_011682	NA	NA
6715	gene	Tsubulata_011685	NA	NA
6716	gene	Tsubulata_011687	NA	NA
6717	gene	Tsubulata_011689	0.00590320901181451	0.0773865963557915
6718	gene	Tsubulata_011690	0.028225601245671	0.132908641640121
6719	gene	Tsubulata_011691	0.14651370132445	0.29885659562961
6720	gene	Tsubulata_011692	NA	NA
6721	gene	Tsubulata_011694	0.712354540714027	0.820598932276681
6722	gene	Tsubulata_011696	0.00120186769695496	0.0524256240149315
6723	gene	Tsubulata_011697	0.107337527625842	0.253449217736133
6724	gene	Tsubulata_011698	0.0693762423823546	0.19802478275441
6725	gene	Tsubulata_011699	NA	NA
6726	gene	Tsubulata_011701	0.202585129171714	0.364886409002034
6727	gene	Tsubulata_011702	0.172394961218071	0.329973323099725
6728	gene	Tsubulata_011704	0.00115342921433803	0.0515982427486411
6729	gene	Tsubulata_011705	0.408427551921808	0.579541960597389
6730	gene	Tsubulata_011706	NA	NA
6731	gene	Tsubulata_011707	0.0150255091820553	0.102943599038734
6732	gene	Tsubulata_011708	0.00163029660221825	0.0570682170509968
6733	gene	Tsubulata_011710	0.0220984337092701	0.11993571705138
6734	gene	Tsubulata_011711	0.00742475016127786	0.0828905651590291
6735	gene	Tsubulata_011712	0.838709243177011	0.90430348211532
6736	gene	Tsubulata_011713	0.0669220211099018	0.194551717127695
6737	gene	Tsubulata_011714	0.588115253323162	0.734496054016282
6738	gene	Tsubulata_011715	0.264599561540745	0.43513357430381
6739	gene	Tsubulata_011717	0.0129264023707933	0.0978886714745994
6740	gene	Tsubulata_011722	0.0317118772821006	0.139728168675849
6741	gene	Tsubulata_011723	0.887509337911269	0.927356154408084
6742	gene	Tsubulata_011724	NA	NA
6743	gene	Tsubulata_011727	0.223091179020727	0.388893418645408
6744	gene	Tsubulata_011734	NA	NA
6745	gene	Tsubulata_011738	0.177097294916605	0.335551927090114
6746	gene	Tsubulata_011740	0.139802316030515	0.289761269629719
6747	gene	Tsubulata_011741	0.0922394592979016	0.231898326758447
6748	gene	Tsubulata_011743	0.88750933791127	0.927356154408084
6749	gene	Tsubulata_011744	0.766728231731834	0.862343075047459
6750	gene	Tsubulata_011746	0.307975764602771	0.479664911657312
6751	gene	Tsubulata_011747	0.00159828516927685	0.0566271557207473
6752	gene	Tsubulata_011750	0.115443597215767	0.264128400438343
6753	gene	Tsubulata_011751	0.00130740278132779	0.0543947002413938
6754	gene	Tsubulata_011752	0.00194246572672541	0.0597755910390976
6755	gene	Tsubulata_011754	NA	NA
6756	gene	Tsubulata_011757	0.043491469491693	0.154493075346656
6757	gene	Tsubulata_011758	0.0747820093054592	0.206195453368484
6758	gene	Tsubulata_011759	NA	NA
6759	gene	Tsubulata_011761	0.660967541789494	0.781560290662547
6760	gene	Tsubulata_011762	NA	NA
6761	gene	Tsubulata_011763	0.231761269492902	0.39899575419694
6762	gene	Tsubulata_011764	0.849058222346115	0.910825285945449
6763	gene	Tsubulata_011766	0.107185872666795	0.253266693782589
6764	gene	Tsubulata_011767	NA	NA
6765	gene	Tsubulata_011768	0.00882037708409977	0.0867180856588585
6766	gene	Tsubulata_011769	0.786673896376323	0.868680054836378
6767	gene	Tsubulata_011770	0.0582887966979141	0.180001467201974
6768	gene	Tsubulata_011771	0.0154019003408777	0.103825433096074
6769	gene	Tsubulata_011772	NA	NA
6770	gene	Tsubulata_011776	NA	NA
6771	gene	Tsubulata_011777	0.135889648938128	0.284747681481324
6772	gene	Tsubulata_011778	0.556729838936985	0.708980201182415
6773	gene	Tsubulata_011779	NA	NA
6774	gene	Tsubulata_011780	0.0472242785782195	0.161280665869594
6775	gene	Tsubulata_011781	0.290892462108308	0.462345489119163
6776	gene	Tsubulata_011782	NA	NA
6777	gene	Tsubulata_011783	0.0466902368098954	0.160341889234637
6778	gene	Tsubulata_011784	0.0917619082662378	0.231150714644613
6779	gene	Tsubulata_011785	NA	NA
6780	gene	Tsubulata_011786	0.45188749207791	0.619003865748233
6781	gene	Tsubulata_011787	0.308997291961078	0.480593696419808
6782	gene	Tsubulata_011788	NA	NA
6783	gene	Tsubulata_011789	0.00310006840622057	0.0672385700802196
6784	gene	Tsubulata_011790	0.0346946277399387	0.141668749804752
6785	gene	Tsubulata_011791	NA	NA
6786	gene	Tsubulata_011794	NA	NA
6787	gene	Tsubulata_011795	NA	NA
6788	gene	Tsubulata_011799	NA	NA
6789	gene	Tsubulata_011801	0.72248427318709	0.828716849431655
6790	gene	Tsubulata_011807	0.887509337911271	0.927356154408084
6791	gene	Tsubulata_011808	NA	NA
6792	gene	Tsubulata_011809	NA	NA
6793	gene	Tsubulata_011810	NA	NA
6794	gene	Tsubulata_011811	0.401568556697172	0.573173443971343
6795	gene	Tsubulata_011812	0.00823719891622432	0.0848935628836952
6796	gene	Tsubulata_011813	0.0574764708227216	0.178604640883469
6797	gene	Tsubulata_011814	0.00919838101852499	0.0876400880166186
6798	gene	Tsubulata_011815	0.341147046537674	0.512980453126459
6799	gene	Tsubulata_011817	0.654199393027704	0.77616312506495
6800	gene	Tsubulata_011819	0.253265046232008	0.422928625821372
6801	gene	Tsubulata_011821	0.286719305041198	0.457620422241504
6802	gene	Tsubulata_011822	0.0221007969233884	0.11993571705138
6803	gene	Tsubulata_011825	0.316543920843739	0.488547577507204
6804	gene	Tsubulata_011826	0.124672885066913	0.27617554063716
6805	gene	Tsubulata_011827	0.39820097002418	0.569685211191719
6806	gene	Tsubulata_011828	0.251054938026098	0.420372802356119
6807	gene	Tsubulata_011829	0.887509337911269	0.927356154408084
6808	gene	Tsubulata_011830	0.346667337162326	0.518825736418302
6809	gene	Tsubulata_011836	NA	NA
6810	gene	Tsubulata_011841	NA	NA
6811	gene	Tsubulata_011843	NA	NA
6812	gene	Tsubulata_011845	NA	NA
6813	gene	Tsubulata_011851	NA	NA
6814	gene	Tsubulata_011852	NA	NA
6815	gene	Tsubulata_011853	0.612665041203486	0.744320582212972
6816	gene	Tsubulata_011855	0.177293749599673	0.335681502063705
6817	gene	Tsubulata_011857	0.0202206631549646	0.115979268624139
6818	gene	Tsubulata_011858	0.242715740154633	0.411206783170598
6819	gene	Tsubulata_011859	0.0338974626503942	0.141668749804752
6820	gene	Tsubulata_011864	0.0820000353972488	0.216189600725474
6821	gene	Tsubulata_011865	0.343928482173863	0.516126554262057
6822	gene	Tsubulata_011866	0.00266426659087449	0.0633435362116044
6823	gene	Tsubulata_011867	NA	NA
6824	gene	Tsubulata_011868	NA	NA
6825	gene	Tsubulata_011869	NA	NA
6826	gene	Tsubulata_011870	0.91044280389202	0.942489887184626
6827	gene	Tsubulata_011871	0.000637666316680718	0.0466711672748745
6828	gene	Tsubulata_011873	0.237315775050062	0.405333101492607
6829	gene	Tsubulata_011874	0.762275318146224	0.858947345166757
6830	gene	Tsubulata_011875	0.0139887946433039	0.100593633359204
6831	gene	Tsubulata_011876	0.133125346366577	0.28077905732858
6832	gene	Tsubulata_011877	0.0141432916902582	0.10082189257625
6833	gene	Tsubulata_011878	NA	NA
6834	gene	Tsubulata_011880	0.0390881411748429	0.146103249963508
6835	gene	Tsubulata_011882	0.0670529599227805	0.194695723901719
6836	gene	Tsubulata_011884	0.0050462610844767	0.0742988000051524
6837	gene	Tsubulata_011885	0.0977548943341411	0.239396963551129
6838	gene	Tsubulata_011886	0.0105488484018534	0.0915565719769451
6839	gene	Tsubulata_011887	0.0152584445211688	0.103555851086618
6840	gene	Tsubulata_011889	0.00576158384413283	0.0770993309684884
6841	gene	Tsubulata_011891	NA	NA
6842	gene	Tsubulata_011892	NA	NA
6843	gene	Tsubulata_011893	NA	NA
6844	gene	Tsubulata_011896	0.787696993096918	0.868680054836378
6845	gene	Tsubulata_011897	NA	NA
6846	gene	Tsubulata_011898	0.329338404673207	0.501643365813841
6847	gene	Tsubulata_011899	0.00994760496752445	0.0902325031834728
6848	gene	Tsubulata_011900	0.000598079533476348	0.0457705464871005
6849	gene	Tsubulata_011901	0.0593162088734258	0.181727645459499
6850	gene	Tsubulata_011902	0.242248551556114	0.410713929299818
6851	gene	Tsubulata_011903	0.0199613437792803	0.115401737139387
6852	gene	Tsubulata_011904	0.00351639269249993	0.0685823380893999
6853	gene	Tsubulata_011911	0.00306063244076094	0.0667829361605786
6854	gene	Tsubulata_011912	0.0101304150334055	0.0904422884693321
6855	gene	Tsubulata_011913	0.00496720460523747	0.0739753646074038
6856	gene	Tsubulata_011914	0.0290462985467586	0.134580318888399
6857	gene	Tsubulata_011915	0.962795842618696	0.976607265062554
6858	gene	Tsubulata_011916	0.174353299120258	0.332181494623455
6859	gene	Tsubulata_011917	0.0425681642195871	0.152687621539603
