nodeName	altName	nodeAttr[nodesPresent, ]
Tsubulata_043664	NA	pink
Tsubulata_043665	NA	pink
Tsubulata_043743	NA	pink
Tsubulata_043751	NA	pink
Tsubulata_043781	NA	pink
Tsubulata_043786	NA	pink
Tsubulata_043801	NA	pink
Tsubulata_043812	NA	pink
Tsubulata_043851	NA	pink
Tsubulata_043860	NA	pink
Tsubulata_043865	NA	pink
Tsubulata_043892	NA	pink
Tsubulata_043908	NA	pink
Tsubulata_043940	NA	pink
Tsubulata_043941	NA	pink
Tsubulata_043953	NA	pink
Tsubulata_043991	NA	pink
Tsubulata_043993	NA	pink
Tsubulata_044014	NA	pink
Tsubulata_044046	NA	pink
Tsubulata_044063	NA	pink
Tsubulata_044064	NA	pink
Tsubulata_044130	NA	pink
Tsubulata_044187	NA	pink
Tsubulata_044188	NA	pink
Tsubulata_044211	NA	pink
Tsubulata_044234	NA	pink
Tsubulata_044261	NA	pink
Tsubulata_044270	NA	pink
Tsubulata_044271	NA	pink
Tsubulata_044278	NA	pink
Tsubulata_044292	NA	pink
Tsubulata_044328	NA	pink
Tsubulata_044336	NA	pink
Tsubulata_044377	NA	pink
Tsubulata_044440	NA	pink
Tsubulata_044442	NA	pink
Tsubulata_044517	NA	pink
Tsubulata_044521	NA	pink
Tsubulata_044523	NA	pink
Tsubulata_044547	NA	pink
Tsubulata_044561	NA	pink
Tsubulata_044576	NA	pink
Tsubulata_044585	NA	pink
Tsubulata_044607	NA	pink
Tsubulata_044649	NA	pink
Tsubulata_044657	NA	pink
Tsubulata_044664	NA	pink
Tsubulata_044706	NA	pink
Tsubulata_044774	NA	pink
Tsubulata_044786	NA	pink
Tsubulata_044896	NA	pink
Tsubulata_044955	NA	pink
Tsubulata_044962	NA	pink
Tsubulata_045027	NA	pink
Tsubulata_045068	NA	pink
Tsubulata_045076	NA	pink
Tsubulata_045149	NA	pink
Tsubulata_045153	NA	pink
Tsubulata_045181	NA	pink
Tsubulata_045182	NA	pink
Tsubulata_045202	NA	pink
Tsubulata_045206	NA	pink
Tsubulata_045213	NA	pink
Tsubulata_045215	NA	pink
Tsubulata_045228	NA	pink
Tsubulata_045264	NA	pink
Tsubulata_045357	NA	pink
Tsubulata_045435	NA	pink
Tsubulata_045464	NA	pink
Tsubulata_045483	NA	pink
Tsubulata_045522	NA	pink
Tsubulata_045567	NA	pink
Tsubulata_045664	NA	pink
Tsubulata_045715	NA	pink
Tsubulata_045723	NA	pink
Tsubulata_045785	NA	pink
Tsubulata_045792	NA	pink
Tsubulata_045826	NA	pink
Tsubulata_045827	NA	pink
Tsubulata_045894	NA	pink
Tsubulata_045919	NA	pink
Tsubulata_046041	NA	pink
Tsubulata_046062	NA	pink
Tsubulata_046114	NA	pink
Tsubulata_046135	NA	pink
Tsubulata_046151	NA	pink
Tsubulata_046153	NA	pink
Tsubulata_046166	NA	pink
Tsubulata_046175	NA	pink
Tsubulata_046184	NA	pink
Tsubulata_046315	NA	pink
Tsubulata_046371	NA	pink
Tsubulata_046382	NA	pink
Tsubulata_046394	NA	pink
Tsubulata_046418	NA	pink
Tsubulata_046457	NA	pink
Tsubulata_046509	NA	pink
Tsubulata_046518	NA	pink
Tsubulata_046537	NA	pink
Tsubulata_046538	NA	pink
Tsubulata_046556	NA	pink
Tsubulata_046625	NA	pink
Tsubulata_046627	NA	pink
Tsubulata_046641	NA	pink
Tsubulata_046753	NA	pink
Tsubulata_046755	NA	pink
Tsubulata_046792	NA	pink
Tsubulata_046793	NA	pink
Tsubulata_046839	NA	pink
Tsubulata_046864	NA	pink
Tsubulata_046912	NA	pink
Tsubulata_046920	NA	pink
Tsubulata_046966	NA	pink
Tsubulata_047131	NA	pink
Tsubulata_047138	NA	pink
Tsubulata_047149	NA	pink
Tsubulata_047198	NA	pink
Tsubulata_047199	NA	pink
Tsubulata_047270	NA	pink
Tsubulata_047287	NA	pink
Tsubulata_047382	NA	pink
Tsubulata_047393	NA	pink
Tsubulata_047421	NA	pink
Tsubulata_047452	NA	pink
Tsubulata_047485	NA	pink
Tsubulata_047561	NA	pink
Tsubulata_047585	NA	pink
Tsubulata_047622	NA	pink
Tsubulata_047623	NA	pink
Tsubulata_047651	NA	pink
Tsubulata_047701	NA	pink
Tsubulata_047783	NA	pink
Tsubulata_047785	NA	pink
Tsubulata_047787	NA	pink
Tsubulata_047836	NA	pink
Tsubulata_047845	NA	pink
Tsubulata_047862	NA	pink
Tsubulata_047867	NA	pink
Tsubulata_047893	NA	pink
Tsubulata_047894	NA	pink
Tsubulata_047902	NA	pink
Tsubulata_047934	NA	pink
Tsubulata_047941	NA	pink
Tsubulata_047962	NA	pink
Tsubulata_047990	NA	pink
Tsubulata_048057	NA	pink
Tsubulata_048062	NA	pink
Tsubulata_048068	NA	pink
Tsubulata_048109	NA	pink
Tsubulata_048119	NA	pink
Tsubulata_048120	NA	pink
Tsubulata_048121	NA	pink
Tsubulata_048130	NA	pink
Tsubulata_048169	NA	pink
Tsubulata_048174	NA	pink
Tsubulata_048222	NA	pink
Tsubulata_048262	NA	pink
Tsubulata_048316	NA	pink
Tsubulata_048329	NA	pink
Tsubulata_048346	NA	pink
Tsubulata_048383	NA	pink
Tsubulata_048430	NA	pink
Tsubulata_048503	NA	pink
Tsubulata_048529	NA	pink
Tsubulata_048563	NA	pink
Tsubulata_048575	NA	pink
Tsubulata_048589	NA	pink
Tsubulata_048647	NA	pink
Tsubulata_048675	NA	pink
Tsubulata_048678	NA	pink
Tsubulata_048680	NA	pink
Tsubulata_048684	NA	pink
Tsubulata_048722	NA	pink
Tsubulata_048751	NA	pink
Tsubulata_048789	NA	pink
Tsubulata_048792	NA	pink
Tsubulata_048812	NA	pink
Tsubulata_048820	NA	pink
Tsubulata_048843	NA	pink
Tsubulata_048871	NA	pink
Tsubulata_048923	NA	pink
Tsubulata_048934	NA	pink
Tsubulata_048938	NA	pink
Tsubulata_048945	NA	pink
Tsubulata_048979	NA	pink
Tsubulata_048985	NA	pink
Tsubulata_049067	NA	pink
Tsubulata_049072	NA	pink
Tsubulata_049083	NA	pink
Tsubulata_049100	NA	pink
Tsubulata_049108	NA	pink
Tsubulata_049144	NA	pink
Tsubulata_049201	NA	pink
Tsubulata_049208	NA	pink
Tsubulata_049218	NA	pink
Tsubulata_049225	NA	pink
Tsubulata_049254	NA	pink
Tsubulata_049271	NA	pink
Tsubulata_049345	NA	pink
Tsubulata_049368	NA	pink
Tsubulata_049378	NA	pink
Tsubulata_049415	NA	pink
Tsubulata_049493	NA	pink
Tsubulata_049509	NA	pink
Tsubulata_049511	NA	pink
Tsubulata_049525	NA	pink
Tsubulata_049577	NA	pink
Tsubulata_049708	NA	pink
Tsubulata_049720	NA	pink
Tsubulata_049747	NA	pink
Tsubulata_049783	NA	pink
Tsubulata_049847	NA	pink
Tsubulata_049880	NA	pink
Tsubulata_049893	NA	pink
Tsubulata_049989	NA	pink
Tsubulata_050006	NA	pink
Tsubulata_050009	NA	pink
Tsubulata_050014	NA	pink
Tsubulata_050048	NA	pink
Tsubulata_050118	NA	pink
Tsubulata_050179	NA	pink
Tsubulata_050195	NA	pink
Tsubulata_050237	NA	pink
Tsubulata_050256	NA	pink
Tsubulata_050271	NA	pink
Tsubulata_050389	NA	pink
Tsubulata_050427	NA	pink
Tsubulata_050469	NA	pink
Tsubulata_050481	NA	pink
Tsubulata_050529	NA	pink
Tsubulata_050530	NA	pink
Tsubulata_050589	NA	pink
Tsubulata_050635	NA	pink
Tsubulata_050702	NA	pink
Tsubulata_050848	NA	pink
Tsubulata_050910	NA	pink
Tsubulata_050922	NA	pink
Tsubulata_050968	NA	pink
Tsubulata_050974	NA	pink
Tsubulata_050975	NA	pink
Tsubulata_051013	NA	pink
Tsubulata_051082	NA	pink
Tsubulata_051104	NA	pink
Tsubulata_051119	NA	pink
Tsubulata_051137	NA	pink
Tsubulata_051138	NA	pink
Tsubulata_051146	NA	pink
Tsubulata_051167	NA	pink
Tsubulata_051170	NA	pink
Tsubulata_051227	NA	pink
Tsubulata_051300	NA	pink
Tsubulata_051315	NA	pink
Tsubulata_051317	NA	pink
Tsubulata_051350	NA	pink
Tsubulata_051392	NA	pink
Tsubulata_051506	NA	pink
Tsubulata_051517	NA	pink
Tsubulata_051540	NA	pink
Tsubulata_051563	NA	pink
Tsubulata_060004	NA	pink
Tsubulata_060006	NA	pink
Tsubulata_070002	NA	pink
Tsubulata_104307	NA	pink
Tsubulata_111903	NA	pink
Tsubulata_121760	NA	pink
Tsubulata_121922	NA	pink
Tsubulata_400585	NA	pink
Tsubulata_739797	NA	pink
Tsubulata_911877	NA	pink
Tsubulata_912224	NA	pink
Tsubulata_921514	NA	pink
Tsubulata_937512	NA	pink
Tsubulata_937812	NA	pink
