"feature"	"id"	"pval"	"qval"
"15636"	"gene"	"gene-Tsubulata_026372"	0.114985818214534	0.25861631724595
"15637"	"gene"	"gene-Tsubulata_026373"	NA	NA
"15638"	"gene"	"gene-Tsubulata_026375"	0.991668380340286	0.995430250023231
"15639"	"gene"	"gene-Tsubulata_026377"	0.147050772855944	0.304707709808843
"15640"	"gene"	"gene-Tsubulata_026378"	NA	NA
"15641"	"gene"	"gene-Tsubulata_026379"	NA	NA
"15642"	"gene"	"gene-Tsubulata_026381"	0.549196479650342	0.686769258214283
"15643"	"gene"	"gene-Tsubulata_026386"	NA	NA
"15644"	"gene"	"gene-Tsubulata_026390"	NA	NA
"15645"	"gene"	"gene-Tsubulata_026391"	0.444604781197686	0.607369648965743
"15646"	"gene"	"gene-Tsubulata_026392"	NA	NA
"15647"	"gene"	"gene-Tsubulata_026394"	0.1139092616014	0.257410128297052
"15648"	"gene"	"gene-Tsubulata_026395"	0.00512360708261572	0.035110779381995
"15649"	"gene"	"gene-Tsubulata_026396"	0.152095204975601	0.312091759955361
"15650"	"gene"	"gene-Tsubulata_026398"	0.097347481280228	0.231277492923697
"15651"	"gene"	"gene-Tsubulata_026399"	0.428830955708278	0.592835288526255
"15652"	"gene"	"gene-Tsubulata_026401"	NA	NA
"15653"	"gene"	"gene-Tsubulata_026403"	NA	NA
"15654"	"gene"	"gene-Tsubulata_026404"	0.108847203155132	0.249575934260548
"15655"	"gene"	"gene-Tsubulata_026405"	0.841700759129854	0.909088857001456
"15656"	"gene"	"gene-Tsubulata_026406"	0.271791547049781	0.4495335694163
"15657"	"gene"	"gene-Tsubulata_026407"	0.00209029474519373	0.0217365769038896
"15658"	"gene"	"gene-Tsubulata_026408"	0.0338523449591613	0.113024456079608
"15659"	"gene"	"gene-Tsubulata_026409"	0.609538385669024	0.738079057192019
"15660"	"gene"	"gene-Tsubulata_026411"	NA	NA
"15661"	"gene"	"gene-Tsubulata_026412"	0.76600162683781	0.855857704259865
"15662"	"gene"	"gene-Tsubulata_026413"	NA	NA
"15663"	"gene"	"gene-Tsubulata_026414"	0.000482588711010146	0.0111046467829141
"15664"	"gene"	"gene-Tsubulata_026415"	0.000156539415398393	0.0068223050293933
"15665"	"gene"	"gene-Tsubulata_026416"	0.0845260419619549	0.209762116430251
"15666"	"gene"	"gene-Tsubulata_026417"	0.000340357116401901	0.00940308948371354
"15667"	"gene"	"gene-Tsubulata_026418"	0.000165575791273964	0.00700672705405779
"15668"	"gene"	"gene-Tsubulata_026425"	NA	NA
"15669"	"gene"	"gene-Tsubulata_026427"	NA	NA
"15670"	"gene"	"gene-Tsubulata_026428"	NA	NA
"15671"	"gene"	"gene-Tsubulata_026432"	0.153074305508091	0.313677468368636
"15672"	"gene"	"gene-Tsubulata_026434"	0.30938953171179	0.488654459520599
"15673"	"gene"	"gene-Tsubulata_026438"	0.543124813850629	0.686769258214283
"15674"	"gene"	"gene-Tsubulata_026439"	NA	NA
"15675"	"gene"	"gene-Tsubulata_026441"	0.414023493625364	0.584484075445261
"15676"	"gene"	"gene-Tsubulata_026445"	0.000794881467468866	0.0137151399868455
"15677"	"gene"	"gene-Tsubulata_026446"	0.536355387072797	0.686769258214283
"15678"	"gene"	"gene-Tsubulata_026447"	0.200873251163222	0.368294692558941
"15679"	"gene"	"gene-Tsubulata_026448"	0.609749734304853	0.738292331637226
"15680"	"gene"	"gene-Tsubulata_026449"	0.913544089839033	0.954396466322711
"15681"	"gene"	"gene-Tsubulata_026451"	0.0687268166319261	0.183580439122802
"15682"	"gene"	"gene-Tsubulata_026452"	0.476569900160249	0.637657096436014
"15683"	"gene"	"gene-Tsubulata_026453"	0.0590976392375412	0.165897550746627
"15684"	"gene"	"gene-Tsubulata_026455"	0.421034117712149	0.586965752278229
"15685"	"gene"	"gene-Tsubulata_026458"	NA	NA
"15686"	"gene"	"gene-Tsubulata_026459"	NA	NA
"15687"	"gene"	"gene-Tsubulata_026460"	0.0832000259362324	0.207669053991268
"15688"	"gene"	"gene-Tsubulata_026462"	NA	NA
"15689"	"gene"	"gene-Tsubulata_026465"	0.0033599634685344	0.027760594182024
"15690"	"gene"	"gene-Tsubulata_026467"	0.424756342015244	0.588811211664853
"15691"	"gene"	"gene-Tsubulata_026468"	0.201971046034777	0.369685634885361
"15692"	"gene"	"gene-Tsubulata_026469"	0.0244078368072908	0.0916632527318014
"15693"	"gene"	"gene-Tsubulata_026470"	0.0195704715461431	0.0792802638634481
"15694"	"gene"	"gene-Tsubulata_026471"	0.770659694880954	0.859184739602442
"15695"	"gene"	"gene-Tsubulata_026472"	0.13288819528218	0.28450450632104
"15696"	"gene"	"gene-Tsubulata_026473"	0.560738145844576	0.696982953248291
"15697"	"gene"	"gene-Tsubulata_026474"	0.0728672654843451	0.190877090292866
"15698"	"gene"	"gene-Tsubulata_026476"	0.000661983503871477	0.012631142557339
"15699"	"gene"	"gene-Tsubulata_026477"	0.651512839651959	0.771679793036141
"15700"	"gene"	"gene-Tsubulata_026478"	0.675461310117907	0.790817095125199
"15701"	"gene"	"gene-Tsubulata_026479"	0.0910371531801766	0.220942681091598
"15702"	"gene"	"gene-Tsubulata_026480"	0.502373710606626	0.660133036803141
"15703"	"gene"	"gene-Tsubulata_026481"	0.133773377325777	0.285815846133061
"15704"	"gene"	"gene-Tsubulata_026482"	0.714201671480653	0.818606446003249
"15705"	"gene"	"gene-Tsubulata_026483"	0.000315680231215087	0.00911496603149414
"15706"	"gene"	"gene-Tsubulata_026484"	0.123184585388839	0.270980235896288
"15707"	"gene"	"gene-Tsubulata_026485"	0.0931827907227185	0.224719202198444
"15708"	"gene"	"gene-Tsubulata_026486"	0.128699737034671	0.278581444212168
"15709"	"gene"	"gene-Tsubulata_026487"	0.145196772256096	0.302006181032468
"15710"	"gene"	"gene-Tsubulata_026490"	NA	NA
"15711"	"gene"	"gene-Tsubulata_026491"	NA	NA
"15712"	"gene"	"gene-Tsubulata_026494"	0.165777345058879	0.330200119887349
"15713"	"gene"	"gene-Tsubulata_026495"	0.00526949443475866	0.035635381074284
"15714"	"gene"	"gene-Tsubulata_026496"	0.000545598473674636	0.011630193138364
"15715"	"gene"	"gene-Tsubulata_026497"	0.518107572925836	0.673796970149953
"15716"	"gene"	"gene-Tsubulata_026498"	0.184224940364094	0.349827451674431
"15717"	"gene"	"gene-Tsubulata_026499"	0.468250873882438	0.629579997439162
"15718"	"gene"	"gene-Tsubulata_026500"	0.0431774879197119	0.133701771739811
"15719"	"gene"	"gene-Tsubulata_026501"	0.0457658811029582	0.139409371563428
"15720"	"gene"	"gene-Tsubulata_026502"	0.604654414583253	0.734073149601768
"15721"	"gene"	"gene-Tsubulata_026503"	0.299044108929022	0.477541186744974
"15722"	"gene"	"gene-Tsubulata_026505"	NA	NA
"15723"	"gene"	"gene-Tsubulata_026506"	NA	NA
"15724"	"gene"	"gene-Tsubulata_026507"	0.11768654386765	0.263165941935085
"15725"	"gene"	"gene-Tsubulata_026508"	0.000801057641828695	0.0137858009967075
"15726"	"gene"	"gene-Tsubulata_026509"	0.15590793443965	0.317311578070197
"15727"	"gene"	"gene-Tsubulata_026510"	0.0504356247958555	0.149067029214763
"15728"	"gene"	"gene-Tsubulata_026511"	0.146079356011795	0.303208675191215
"15729"	"gene"	"gene-Tsubulata_026513"	NA	NA
"15730"	"gene"	"gene-Tsubulata_026514"	NA	NA
"15731"	"gene"	"gene-Tsubulata_026515"	0.0219730753844456	0.0854784843866241
"15732"	"gene"	"gene-Tsubulata_026518"	0.00112318050274807	0.0158241640185554
"15733"	"gene"	"gene-Tsubulata_026522"	0.0443891161799905	0.136437701605206
"15734"	"gene"	"gene-Tsubulata_026523"	0.000199858034052092	0.00767547644427597
"15735"	"gene"	"gene-Tsubulata_026524"	NA	NA
"15736"	"gene"	"gene-Tsubulata_026525"	NA	NA
"15737"	"gene"	"gene-Tsubulata_026526"	0.328047040477838	0.503588641406669
"15738"	"gene"	"gene-Tsubulata_026532"	NA	NA
"15739"	"gene"	"gene-Tsubulata_026533"	NA	NA
"15740"	"gene"	"gene-Tsubulata_026536"	0.549196479650343	0.686769258214283
"15741"	"gene"	"gene-Tsubulata_026538"	NA	NA
"15742"	"gene"	"gene-Tsubulata_026540"	NA	NA
"15743"	"gene"	"gene-Tsubulata_026544"	0.299657094223762	0.478061893216427
"15744"	"gene"	"gene-Tsubulata_026545"	0.0206493077220573	0.0820835603710642
"15745"	"gene"	"gene-Tsubulata_026546"	0.0171298055954618	0.0728130573929592
"15746"	"gene"	"gene-Tsubulata_026548"	NA	NA
"15747"	"gene"	"gene-Tsubulata_026552"	0.734468047471485	0.833823683915965
"15748"	"gene"	"gene-Tsubulata_026554"	0.0221354975867989	0.0858478927990367
"15749"	"gene"	"gene-Tsubulata_026556"	0.0253078108782623	0.0937517856504934
"15750"	"gene"	"gene-Tsubulata_026559"	0.470360195546245	0.631646348051469
"15751"	"gene"	"gene-Tsubulata_026560"	0.220645411790517	0.391238299312899
"15752"	"gene"	"gene-Tsubulata_026561"	0.000901786358418422	0.0145983108624889
"15753"	"gene"	"gene-Tsubulata_026562"	NA	NA
"15754"	"gene"	"gene-Tsubulata_026564"	0.0210025464166343	0.0829341463699986
"15755"	"gene"	"gene-Tsubulata_026565"	NA	NA
"15756"	"gene"	"gene-Tsubulata_026566"	0.0767748955780344	0.19719540687306
"15757"	"gene"	"gene-Tsubulata_026567"	0.520948334027467	0.676241397781422
"15758"	"gene"	"gene-Tsubulata_026569"	0.328044911816866	0.503588641406669
"15759"	"gene"	"gene-Tsubulata_026570"	0.682815875513478	0.796196787284726
"15760"	"gene"	"gene-Tsubulata_026571"	0.0018703081394662	0.0205270868924691
"15761"	"gene"	"gene-Tsubulata_026572"	0.0220450060506525	0.0855677664961821
"15762"	"gene"	"gene-Tsubulata_026573"	0.0506914150452672	0.149591050817706
"15763"	"gene"	"gene-Tsubulata_026574"	0.543124813850629	0.686769258214283
"15764"	"gene"	"gene-Tsubulata_026575"	NA	NA
"15765"	"gene"	"gene-Tsubulata_026576"	0.121368603856703	0.268487495266691
"15766"	"gene"	"gene-Tsubulata_026577"	NA	NA
"15767"	"gene"	"gene-Tsubulata_026578"	0.00241705761859334	0.0234263504004581
"15768"	"gene"	"gene-Tsubulata_026579"	0.0658763737225592	0.178084813858655
"15769"	"gene"	"gene-Tsubulata_026581"	0.000996553687091506	0.0151045079746134
"15770"	"gene"	"gene-Tsubulata_026582"	0.587166083088179	0.719802921809285
"15771"	"gene"	"gene-Tsubulata_026586"	0.0762442695114884	0.196358016467871
"15772"	"gene"	"gene-Tsubulata_026590"	0.559230680547321	0.695851851079893
"15773"	"gene"	"gene-Tsubulata_026591"	NA	NA
"15774"	"gene"	"gene-Tsubulata_026592"	0.78085950045197	0.866066130369913
"15775"	"gene"	"gene-Tsubulata_026593"	0.740781916415885	0.838267952917122
"15776"	"gene"	"gene-Tsubulata_026595"	0.87150493658756	0.928931741438967
"15777"	"gene"	"gene-Tsubulata_026596"	0.867878557375995	0.926055177728425
"15778"	"gene"	"gene-Tsubulata_026597"	0.00890223832124581	0.0488807030294912
"15779"	"gene"	"gene-Tsubulata_026598"	NA	NA
"15780"	"gene"	"gene-Tsubulata_026599"	0.030003855500019	0.104659039384759
"15781"	"gene"	"gene-Tsubulata_026600"	0.516045126618139	0.672026389752925
"15782"	"gene"	"gene-Tsubulata_026601"	0.00170178824376832	0.0195412816907775
"15783"	"gene"	"gene-Tsubulata_026602"	0.0188924166211718	0.0775221417197584
"15784"	"gene"	"gene-Tsubulata_026603"	0.287694226510246	0.465875310100479
"15785"	"gene"	"gene-Tsubulata_026605"	0.485797864946755	0.645881940686439
"15786"	"gene"	"gene-Tsubulata_026606"	0.479643894783994	0.640258173209275
"15787"	"gene"	"gene-Tsubulata_026607"	0.881434453646718	0.934857426199019
"15788"	"gene"	"gene-Tsubulata_026608"	NA	NA
"15789"	"gene"	"gene-Tsubulata_026609"	NA	NA
"15790"	"gene"	"gene-Tsubulata_026613"	0.549196479650342	0.686769258214283
"15791"	"gene"	"gene-Tsubulata_026616"	0.549196479650343	0.686769258214283
"15792"	"gene"	"gene-Tsubulata_026617"	NA	NA
"15793"	"gene"	"gene-Tsubulata_026618"	NA	NA
"15794"	"gene"	"gene-Tsubulata_026619"	NA	NA
"15795"	"gene"	"gene-Tsubulata_026621"	0.00171478111577905	0.0196178294312492
"15796"	"gene"	"gene-Tsubulata_026622"	NA	NA
"15797"	"gene"	"gene-Tsubulata_026626"	NA	NA
"15798"	"gene"	"gene-Tsubulata_026627"	0.0305041683294269	0.105788152995551
"15799"	"gene"	"gene-Tsubulata_026628"	NA	NA
"15800"	"gene"	"gene-Tsubulata_026630"	NA	NA
"15801"	"gene"	"gene-Tsubulata_026631"	0.191017685371986	0.356779646840549
"15802"	"gene"	"gene-Tsubulata_026632"	NA	NA
"15803"	"gene"	"gene-Tsubulata_026633"	0.339722571605438	0.515783892753215
"15804"	"gene"	"gene-Tsubulata_026634"	0.0223869445504732	0.086558448092239
"15805"	"gene"	"gene-Tsubulata_026635"	0.00199843889268081	0.0212796396136106
"15806"	"gene"	"gene-Tsubulata_026637"	0.0811863237205155	0.204394150411539
"15807"	"gene"	"gene-Tsubulata_026638"	0.0372926401563216	0.121115864947657
"15808"	"gene"	"gene-Tsubulata_026639"	0.270055006954365	0.447827334740651
"15809"	"gene"	"gene-Tsubulata_026640"	NA	NA
"15810"	"gene"	"gene-Tsubulata_026642"	NA	NA
"15811"	"gene"	"gene-Tsubulata_026643"	NA	NA
"15812"	"gene"	"gene-Tsubulata_026646"	NA	NA
"15813"	"gene"	"gene-Tsubulata_026648"	0.907666875253972	0.951042683324732
"15814"	"gene"	"gene-Tsubulata_026651"	0.280538745312787	0.458288339183142
"15815"	"gene"	"gene-Tsubulata_026656"	0.0747216224280072	0.194181739504245
"15816"	"gene"	"gene-Tsubulata_026659"	NA	NA
"15817"	"gene"	"gene-Tsubulata_026660"	NA	NA
"15818"	"gene"	"gene-Tsubulata_026661"	NA	NA
"15819"	"gene"	"gene-Tsubulata_026663"	NA	NA
"15820"	"gene"	"gene-Tsubulata_026669"	0.0563944633545853	0.160283829957365
"15821"	"gene"	"gene-Tsubulata_026670"	0.00664599744485894	0.0412453198442933
"15822"	"gene"	"gene-Tsubulata_026671"	NA	NA
"15823"	"gene"	"gene-Tsubulata_026672"	0.00402299611402346	0.0304393059491976
"15824"	"gene"	"gene-Tsubulata_026673"	0.000566030789402427	0.0117847776261611
"15825"	"gene"	"gene-Tsubulata_026674"	0.0251268938831973	0.0932697368749497
"15826"	"gene"	"gene-Tsubulata_026676"	0.169252370180867	0.334535791963555
"15827"	"gene"	"gene-Tsubulata_026677"	0.9393306397124	0.970954733137111
"15828"	"gene"	"gene-Tsubulata_026679"	0.0363386100184664	0.119087481698785
"15829"	"gene"	"gene-Tsubulata_026681"	0.00372553096596573	0.0292767444118845
"15830"	"gene"	"gene-Tsubulata_026682"	0.427319274822379	0.591269307463293
"15831"	"gene"	"gene-Tsubulata_026683"	0.194072393487801	0.360717586406442
"15832"	"gene"	"gene-Tsubulata_026684"	0.738145864125527	0.836352185944168
"15833"	"gene"	"gene-Tsubulata_026686"	NA	NA
"15834"	"gene"	"gene-Tsubulata_026688"	NA	NA
"15835"	"gene"	"gene-Tsubulata_026692"	NA	NA
"15836"	"gene"	"gene-Tsubulata_026695"	NA	NA
"15837"	"gene"	"gene-Tsubulata_026696"	NA	NA
"15838"	"gene"	"gene-Tsubulata_026698"	NA	NA
"15839"	"gene"	"gene-Tsubulata_026699"	NA	NA
"15840"	"gene"	"gene-Tsubulata_026702"	0.00259032428247319	0.0243698473446579
"15841"	"gene"	"gene-Tsubulata_026703"	0.0841370378963607	0.209160306232575
"15842"	"gene"	"gene-Tsubulata_026704"	NA	NA
"15843"	"gene"	"gene-Tsubulata_026705"	NA	NA
"15844"	"gene"	"gene-Tsubulata_026706"	NA	NA
"15845"	"gene"	"gene-Tsubulata_026707"	NA	NA
"15846"	"gene"	"gene-Tsubulata_026708"	NA	NA
"15847"	"gene"	"gene-Tsubulata_026709"	0.7131373135054	0.817934710598928
"15848"	"gene"	"gene-Tsubulata_026712"	NA	NA
"15849"	"gene"	"gene-Tsubulata_026713"	NA	NA
"15850"	"gene"	"gene-Tsubulata_026714"	0.157892743984108	0.319843799872725
"15851"	"gene"	"gene-Tsubulata_026715"	0.328044911816866	0.503588641406669
"15852"	"gene"	"gene-Tsubulata_026716"	NA	NA
"15853"	"gene"	"gene-Tsubulata_026718"	0.283391073690939	0.461241485740634
"15854"	"gene"	"gene-Tsubulata_026719"	0.882666767925078	0.935617202361736
"15855"	"gene"	"gene-Tsubulata_026721"	NA	NA
"15856"	"gene"	"gene-Tsubulata_026722"	0.0156448489023622	0.0688295804229043
"15857"	"gene"	"gene-Tsubulata_026723"	0.00274791017187037	0.0250574984093477
"15858"	"gene"	"gene-Tsubulata_026724"	0.0105875817181731	0.0544014860636717
"15859"	"gene"	"gene-Tsubulata_026725"	0.0769386505577987	0.197519210175568
"15860"	"gene"	"gene-Tsubulata_026727"	0.336778464699345	0.512762272783578
"15861"	"gene"	"gene-Tsubulata_026728"	NA	NA
"15862"	"gene"	"gene-Tsubulata_026732"	NA	NA
"15863"	"gene"	"gene-Tsubulata_026733"	0.0974283953372859	0.231364848193346
"15864"	"gene"	"gene-Tsubulata_026734"	NA	NA
"15865"	"gene"	"gene-Tsubulata_026738"	0.591003756649856	0.722715862420005
"15866"	"gene"	"gene-Tsubulata_026739"	0.345593236381436	0.521486835636682
"15867"	"gene"	"gene-Tsubulata_026741"	0.760163362690133	0.851599504796239
"15868"	"gene"	"gene-Tsubulata_026742"	0.104257907645901	0.242205538108229
"15869"	"gene"	"gene-Tsubulata_026744"	NA	NA
"15870"	"gene"	"gene-Tsubulata_026746"	0.951394804910803	0.979186051850856
"15871"	"gene"	"gene-Tsubulata_026747"	0.0643122149788864	0.175210042211485
"15872"	"gene"	"gene-Tsubulata_026748"	NA	NA
"15873"	"gene"	"gene-Tsubulata_026756"	NA	NA
"15874"	"gene"	"gene-Tsubulata_026760"	0.0698670566389998	0.185553914350154
"15875"	"gene"	"gene-Tsubulata_026761"	NA	NA
"15876"	"gene"	"gene-Tsubulata_026762"	NA	NA
"15877"	"gene"	"gene-Tsubulata_026763"	NA	NA
"15878"	"gene"	"gene-Tsubulata_026766"	NA	NA
"15879"	"gene"	"gene-Tsubulata_026767"	NA	NA
"15880"	"gene"	"gene-Tsubulata_026769"	NA	NA
"15881"	"gene"	"gene-Tsubulata_026779"	0.402486070763446	0.573799251104039
"15882"	"gene"	"gene-Tsubulata_026781"	0.0361873465217672	0.118684532616134
"15883"	"gene"	"gene-Tsubulata_026782"	0.924066209225567	0.961443446831346
"15884"	"gene"	"gene-Tsubulata_026783"	0.0818134603803335	0.205405674660277
"15885"	"gene"	"gene-Tsubulata_026784"	0.734000194296474	0.833563384248715
"15886"	"gene"	"gene-Tsubulata_026786"	0.484242309178725	0.644481522499633
"15887"	"gene"	"gene-Tsubulata_026787"	0.203501672323757	0.371556267078493
"15888"	"gene"	"gene-Tsubulata_026788"	0.115237607845413	0.259007383044862
"15889"	"gene"	"gene-Tsubulata_026800"	9.04167255422195e-06	0.0024940739924567
"15890"	"gene"	"gene-Tsubulata_026802"	0.21595529311688	0.385137113135029
"15891"	"gene"	"gene-Tsubulata_026803"	NA	NA
"15892"	"gene"	"gene-Tsubulata_026809"	0.0687332029514822	0.183580439122802
"15893"	"gene"	"gene-Tsubulata_026810"	0.0163703882259758	0.0707961957121436
"15894"	"gene"	"gene-Tsubulata_026814"	NA	NA
"15895"	"gene"	"gene-Tsubulata_026815"	0.0904103273042156	0.219905105186863
"15896"	"gene"	"gene-Tsubulata_026816"	0.543991791058245	0.686769258214283
"15897"	"gene"	"gene-Tsubulata_026817"	0.522436066437438	0.677576694926655
"15898"	"gene"	"gene-Tsubulata_026818"	0.645588717390112	0.767632117938081
"15899"	"gene"	"gene-Tsubulata_026819"	3.88659524094281e-05	0.00415467456070135
"15900"	"gene"	"gene-Tsubulata_026820"	0.460798252035233	0.623076274230304
"15901"	"gene"	"gene-Tsubulata_026822"	0.214881638346402	0.38371198179676
"15902"	"gene"	"gene-Tsubulata_026823"	0.00428197931211549	0.0316863446167276
"15903"	"gene"	"gene-Tsubulata_026824"	0.549196479650342	0.686769258214283
"15904"	"gene"	"gene-Tsubulata_026825"	0.442043556572566	0.604895634463922
"15905"	"gene"	"gene-Tsubulata_026827"	0.388515118488057	0.56113199751868
"15906"	"gene"	"gene-Tsubulata_026830"	NA	NA
"15907"	"gene"	"gene-Tsubulata_026835"	0.851018294961204	0.914628705811887
"15908"	"gene"	"gene-Tsubulata_026836"	0.500541330408027	0.658922979634152
"15909"	"gene"	"gene-Tsubulata_026837"	0.00396325512107443	0.0302239652085137
"15910"	"gene"	"gene-Tsubulata_026838"	0.03065493954645	0.106123502684654
"15911"	"gene"	"gene-Tsubulata_026839"	0.00229781990753453	0.0228192783238057
"15912"	"gene"	"gene-Tsubulata_026841"	0.644544972297256	0.766853358729385
"15913"	"gene"	"gene-Tsubulata_026844"	0.556331875485727	0.693384767253646
"15914"	"gene"	"gene-Tsubulata_026845"	0.512981933528569	0.669498428344203
"15915"	"gene"	"gene-Tsubulata_026846"	0.833193804950573	0.902924524527466
"15916"	"gene"	"gene-Tsubulata_026847"	0.0778169698285415	0.198837242230649
"15917"	"gene"	"gene-Tsubulata_026849"	NA	NA
"15918"	"gene"	"gene-Tsubulata_026850"	0.567413900880586	0.702981885713849
"15919"	"gene"	"gene-Tsubulata_026851"	0.487534747598004	0.64733435031192
"15920"	"gene"	"gene-Tsubulata_026852"	0.967440790066017	0.980110603728023
"15921"	"gene"	"gene-Tsubulata_026853"	NA	NA
"15922"	"gene"	"gene-Tsubulata_026854"	0.120776959217545	0.267825790251836
"15923"	"gene"	"gene-Tsubulata_026855"	0.255456400907568	0.432060345996471
"15924"	"gene"	"gene-Tsubulata_026856"	0.000124962517560112	0.00620020345007099
"15925"	"gene"	"gene-Tsubulata_026857"	0.0691767992797092	0.184319067119957
"15926"	"gene"	"gene-Tsubulata_026859"	0.119513419371227	0.266087438795497
"15927"	"gene"	"gene-Tsubulata_026860"	0.000148300876050778	0.00668597756027635
"15928"	"gene"	"gene-Tsubulata_026861"	3.61355218553294e-05	0.00414179552612323
"15929"	"gene"	"gene-Tsubulata_026862"	0.175311225356662	0.342678277704155
"15930"	"gene"	"gene-Tsubulata_026863"	NA	NA
"15931"	"gene"	"gene-Tsubulata_026864"	0.413207067661667	0.583699963083316
"15932"	"gene"	"gene-Tsubulata_026865"	0.698433073756885	0.806983382920211
"15933"	"gene"	"gene-Tsubulata_026866"	0.0159505339486652	0.0696494467193954
"15934"	"gene"	"gene-Tsubulata_026867"	0.978794867262326	0.987129244108693
"15935"	"gene"	"gene-Tsubulata_026868"	0.00510555617236053	0.035058263870739
"15936"	"gene"	"gene-Tsubulata_026869"	NA	NA
"15937"	"gene"	"gene-Tsubulata_026870"	0.00710180560435481	0.0427576831389127
"15938"	"gene"	"gene-Tsubulata_026875"	0.00768675378161332	0.0447015560510542
"15939"	"gene"	"gene-Tsubulata_026877"	0.137072537768645	0.290173551628989
"15940"	"gene"	"gene-Tsubulata_026878"	0.000581104973228608	0.0119374177229367
"15941"	"gene"	"gene-Tsubulata_026879"	NA	NA
"15942"	"gene"	"gene-Tsubulata_026880"	NA	NA
"15943"	"gene"	"gene-Tsubulata_026884"	NA	NA
"15944"	"gene"	"gene-Tsubulata_026885"	0.297445481092454	0.475821981352324
"15945"	"gene"	"gene-Tsubulata_026886"	0.000145054158746327	0.00660670184183485
"15946"	"gene"	"gene-Tsubulata_026887"	0.465744334674366	0.627296127986727
"15947"	"gene"	"gene-Tsubulata_026889"	0.331353347494739	0.507006173044283
"15948"	"gene"	"gene-Tsubulata_026890"	0.000836299824135356	0.0140704272456305
"15949"	"gene"	"gene-Tsubulata_026891"	0.258349442922274	0.435582895401525
"15950"	"gene"	"gene-Tsubulata_026892"	0.294178062484032	0.472560067722387
"15951"	"gene"	"gene-Tsubulata_026893"	0.0690608291034294	0.184114752339413
"15952"	"gene"	"gene-Tsubulata_026895"	0.00012209193232926	0.00615272901286204
"15953"	"gene"	"gene-Tsubulata_026899"	0.185710251368286	0.349827451674431
"15954"	"gene"	"gene-Tsubulata_026900"	0.385813970738268	0.558616208478283
"15955"	"gene"	"gene-Tsubulata_026901"	NA	NA
"15956"	"gene"	"gene-Tsubulata_026902"	NA	NA
"15957"	"gene"	"gene-Tsubulata_026903"	0.24481235340576	0.419884330916988
"15958"	"gene"	"gene-Tsubulata_026904"	0.703824523793498	0.811242604950891
"15959"	"gene"	"gene-Tsubulata_026910"	0.17854386822448	0.347041491608318
"15960"	"gene"	"gene-Tsubulata_026912"	0.0427113890940189	0.132711065802136
"15961"	"gene"	"gene-Tsubulata_026914"	NA	NA
"15962"	"gene"	"gene-Tsubulata_026917"	0.00758218479314876	0.0443383324975092
"15963"	"gene"	"gene-Tsubulata_026921"	0.751734807003355	0.84586809586272
"15964"	"gene"	"gene-Tsubulata_026922"	0.0704926759271802	0.186842840006827
"15965"	"gene"	"gene-Tsubulata_026923"	0.270604144772953	0.448323383060247
"15966"	"gene"	"gene-Tsubulata_026924"	NA	NA
"15967"	"gene"	"gene-Tsubulata_026930"	NA	NA
"15968"	"gene"	"gene-Tsubulata_026931"	NA	NA
"15969"	"gene"	"gene-Tsubulata_026932"	NA	NA
"15970"	"gene"	"gene-Tsubulata_026933"	NA	NA
"15971"	"gene"	"gene-Tsubulata_026934"	0.353960420899008	0.53029559520666
"15972"	"gene"	"gene-Tsubulata_026935"	0.33971878931185	0.515783892753215
"15973"	"gene"	"gene-Tsubulata_026936"	0.00382542929951479	0.0297001019707619
"15974"	"gene"	"gene-Tsubulata_026937"	NA	NA
"15975"	"gene"	"gene-Tsubulata_026939"	0.215938064382569	0.385137113135029
"15976"	"gene"	"gene-Tsubulata_026940"	0.392854528809031	0.565218745587298
"15977"	"gene"	"gene-Tsubulata_026943"	0.19145059478028	0.357365352058925
"15978"	"gene"	"gene-Tsubulata_026944"	0.73090225441171	0.831306144828944
"15979"	"gene"	"gene-Tsubulata_026945"	0.0200257981281331	0.0804408568611194
"15980"	"gene"	"gene-Tsubulata_026946"	0.601932758843379	0.731700151524941
"15981"	"gene"	"gene-Tsubulata_026947"	NA	NA
"15982"	"gene"	"gene-Tsubulata_026949"	NA	NA
"15983"	"gene"	"gene-Tsubulata_026950"	0.0596305553370529	0.166812778500931
"15984"	"gene"	"gene-Tsubulata_026951"	0.111425106199075	0.253761351097466
"15985"	"gene"	"gene-Tsubulata_026952"	0.0384831498284918	0.123641494713334
"15986"	"gene"	"gene-Tsubulata_026953"	0.251883671931499	0.428565120830255
"15987"	"gene"	"gene-Tsubulata_026954"	0.113641405160017	0.257005996152447
"15988"	"gene"	"gene-Tsubulata_026955"	0.9671356961803	0.979943583118614
"15989"	"gene"	"gene-Tsubulata_026957"	0.0146199231088375	0.066300751481739
"15990"	"gene"	"gene-Tsubulata_026958"	0.359718303251148	0.536506439197287
"15991"	"gene"	"gene-Tsubulata_026959"	0.000331161127195112	0.00932534124142809
"15992"	"gene"	"gene-Tsubulata_026960"	NA	NA
"15993"	"gene"	"gene-Tsubulata_026963"	NA	NA
"15994"	"gene"	"gene-Tsubulata_026964"	NA	NA
"15995"	"gene"	"gene-Tsubulata_026966"	0.218078126149719	0.387801326372272
"15996"	"gene"	"gene-Tsubulata_026967"	NA	NA
"15997"	"gene"	"gene-Tsubulata_026970"	0.0616948132987378	0.170539060207548
"15998"	"gene"	"gene-Tsubulata_026971"	0.0252714189867596	0.0936603034044165
