nodeName	altName	nodeAttr[nodesPresent, ]
Tsubulata_012876	NA	blue
Tsubulata_012908	NA	blue
Tsubulata_012913	NA	blue
Tsubulata_012939	NA	blue
Tsubulata_012959	NA	blue
Tsubulata_012968	NA	blue
Tsubulata_012974	NA	blue
Tsubulata_012995	NA	blue
Tsubulata_013037	NA	blue
Tsubulata_013060	NA	blue
Tsubulata_013064	NA	blue
Tsubulata_013082	NA	blue
Tsubulata_013090	NA	blue
Tsubulata_013131	NA	blue
Tsubulata_013154	NA	blue
Tsubulata_013167	NA	blue
Tsubulata_013174	NA	blue
Tsubulata_013175	NA	blue
Tsubulata_013177	NA	blue
Tsubulata_013203	NA	blue
Tsubulata_013208	NA	blue
Tsubulata_013216	NA	blue
Tsubulata_013262	NA	blue
Tsubulata_013280	NA	blue
Tsubulata_013328	NA	blue
Tsubulata_013366	NA	blue
Tsubulata_013372	NA	blue
Tsubulata_013374	NA	blue
Tsubulata_013389	NA	blue
Tsubulata_013395	NA	blue
Tsubulata_013433	NA	blue
Tsubulata_013435	NA	blue
Tsubulata_013439	NA	blue
Tsubulata_013441	NA	blue
Tsubulata_013443	NA	blue
Tsubulata_013445	NA	blue
Tsubulata_013446	NA	blue
Tsubulata_013449	NA	blue
Tsubulata_013451	NA	blue
Tsubulata_013461	NA	blue
Tsubulata_013475	NA	blue
Tsubulata_013481	NA	blue
Tsubulata_013508	NA	blue
Tsubulata_013517	NA	blue
Tsubulata_013520	NA	blue
Tsubulata_013525	NA	blue
Tsubulata_013528	NA	blue
Tsubulata_013532	NA	blue
Tsubulata_013534	NA	blue
Tsubulata_013543	NA	blue
Tsubulata_013549	NA	blue
Tsubulata_013558	NA	blue
Tsubulata_013576	NA	blue
Tsubulata_013579	NA	blue
Tsubulata_013601	NA	blue
Tsubulata_013618	NA	blue
Tsubulata_013620	NA	blue
Tsubulata_013636	NA	blue
Tsubulata_013637	NA	blue
Tsubulata_013665	NA	blue
Tsubulata_013666	NA	blue
Tsubulata_013675	NA	blue
Tsubulata_013679	NA	blue
Tsubulata_013691	NA	blue
Tsubulata_013700	NA	blue
Tsubulata_013734	NA	blue
Tsubulata_013752	NA	blue
Tsubulata_013787	NA	blue
Tsubulata_013790	NA	blue
Tsubulata_013810	NA	blue
Tsubulata_013815	NA	blue
Tsubulata_013826	NA	blue
Tsubulata_013827	NA	blue
Tsubulata_013833	NA	blue
Tsubulata_013845	NA	blue
Tsubulata_013854	NA	blue
Tsubulata_013855	NA	blue
Tsubulata_013859	NA	blue
Tsubulata_013864	NA	blue
Tsubulata_013867	NA	blue
Tsubulata_013875	NA	blue
Tsubulata_013913	NA	blue
